# x(m)  tau_w(Pa)  Cf   y_plus
0.013340 38.559132 0.002220 0.002338 1.674649
0.013460 38.392441 0.002210 0.002328 1.670617
0.013579 38.226177 0.002201 0.002318 1.666595
0.013699 38.062992 0.002191 0.002307 1.662636
0.013819 37.904422 0.002182 0.002297 1.658769
0.013938 37.747855 0.002173 0.002288 1.654941
0.014058 37.592332 0.002164 0.002278 1.651133
0.014178 37.438894 0.002155 0.002268 1.647366
0.014297 37.287040 0.002147 0.002259 1.643629
0.014417 37.136753 0.002138 0.002249 1.639922
0.014537 36.988343 0.002129 0.002240 1.636255
0.014656 36.841657 0.002121 0.002231 1.632623
0.014776 36.697242 0.002113 0.002222 1.629039
0.014896 36.555709 0.002104 0.002213 1.625515
0.015015 36.415605 0.002096 0.002204 1.622018
0.015135 36.275055 0.002088 0.002195 1.618509
0.015254 36.134804 0.002080 0.002187 1.615005
0.015374 35.997071 0.002072 0.002178 1.611554
0.015494 35.862553 0.002065 0.002170 1.608168
0.015613 35.729890 0.002057 0.002161 1.604819
0.015733 35.597956 0.002049 0.002153 1.601485
0.015853 35.466929 0.002042 0.002145 1.598171
0.015972 35.337893 0.002034 0.002137 1.594899
0.016092 35.211601 0.002027 0.002129 1.591685
0.016212 35.087760 0.002020 0.002121 1.588524
0.016331 34.965234 0.002013 0.002113 1.585390
0.016451 34.843079 0.002006 0.002106 1.582263
0.016571 34.721533 0.001999 0.002098 1.579148
0.016690 34.601544 0.001992 0.002090 1.576064
0.016810 34.483446 0.001985 0.002083 1.573018
0.016929 34.366679 0.001978 0.002076 1.569997
0.017049 34.250589 0.001972 0.002068 1.566988
0.017169 34.134718 0.001965 0.002061 1.563984
0.017288 34.019076 0.001958 0.002054 1.560985
0.017408 33.904075 0.001952 0.002047 1.558000
0.017528 33.789948 0.001945 0.002040 1.555032
0.017647 33.676749 0.001939 0.002033 1.552084
0.017767 33.564448 0.001932 0.002026 1.549154
0.017887 33.452908 0.001926 0.002019 1.546241
0.018006 33.342052 0.001919 0.002013 1.543343
0.018126 33.232208 0.001913 0.002006 1.540468
0.018246 33.124216 0.001907 0.001999 1.537634
0.018365 33.019046 0.001901 0.001993 1.534861
0.018485 32.917046 0.001895 0.001986 1.532156
0.018604 32.817456 0.001889 0.001980 1.529504
0.018724 32.719153 0.001884 0.001974 1.526878
0.018844 32.621225 0.001878 0.001967 1.524262
0.018963 32.524052 0.001872 0.001961 1.521658
0.019083 32.424976 0.001867 0.001955 1.519015
0.019203 32.329084 0.001861 0.001949 1.516435
0.019322 32.229851 0.001855 0.001943 1.513782
0.019442 32.132387 0.001850 0.001937 1.511166
0.019562 32.035022 0.001844 0.001931 1.508552
0.019681 31.938667 0.001839 0.001925 1.505960
0.019801 31.843418 0.001833 0.001919 1.503393
0.019921 31.749497 0.001828 0.001913 1.500856
0.020040 31.656856 0.001822 0.001908 1.498347
0.020160 31.565338 0.001817 0.001902 1.495862
0.020279 31.474748 0.001812 0.001896 1.493397
0.020399 31.385057 0.001807 0.001891 1.490951
0.020519 31.296315 0.001802 0.001885 1.488527
0.020638 31.208506 0.001797 0.001880 1.486124
0.020758 31.121503 0.001792 0.001874 1.483739
0.020878 31.035019 0.001787 0.001869 1.481365
0.020997 30.948730 0.001782 0.001864 1.478994
0.021117 30.862548 0.001777 0.001858 1.476624
0.021237 30.776724 0.001772 0.001853 1.474261
0.021356 30.691786 0.001767 0.001848 1.471917
0.021476 30.608173 0.001762 0.001843 1.469605
0.021596 30.525977 0.001757 0.001838 1.467326
0.021715 30.444856 0.001753 0.001833 1.465072
0.021835 30.364240 0.001748 0.001828 1.462828
0.021954 30.283557 0.001743 0.001823 1.460579
0.022074 30.202488 0.001739 0.001818 1.458318
0.022194 30.121266 0.001734 0.001813 1.456051
0.022313 30.040742 0.001729 0.001808 1.453799
0.022433 29.961632 0.001725 0.001803 1.451581
0.022553 29.884373 0.001720 0.001798 1.449409
0.022672 29.808761 0.001716 0.001794 1.447277
0.022792 29.734026 0.001712 0.001789 1.445166
0.022912 29.659596 0.001707 0.001784 1.443061
0.023031 29.585038 0.001703 0.001780 1.440949
0.023151 29.509472 0.001699 0.001775 1.438809
0.023271 29.433347 0.001694 0.001770 1.436653
0.023390 29.357042 0.001690 0.001766 1.434491
0.023510 29.281315 0.001686 0.001761 1.432345
0.023629 29.206690 0.001681 0.001757 1.430227
0.023749 29.133755 0.001677 0.001752 1.428150
0.023869 29.062216 0.001673 0.001748 1.426108
0.023988 28.991500 0.001669 0.001744 1.424085
0.024108 28.920945 0.001665 0.001739 1.422064
0.024228 28.849994 0.001661 0.001735 1.420031
0.024347 28.778369 0.001657 0.001731 1.417978
0.024467 28.706415 0.001653 0.001727 1.415916
0.024587 28.634628 0.001648 0.001722 1.413858
0.024706 28.563346 0.001644 0.001718 1.411812
0.024826 28.492998 0.001640 0.001714 1.409789
0.024946 28.423747 0.001636 0.001710 1.407794
0.025065 28.355446 0.001632 0.001706 1.405822
0.025185 28.287782 0.001628 0.001702 1.403864
0.025304 28.220306 0.001625 0.001698 1.401911
0.025424 28.152538 0.001621 0.001694 1.399950
0.025544 28.084227 0.001617 0.001690 1.397975
0.025663 28.015485 0.001613 0.001686 1.395989
0.025783 27.946618 0.001609 0.001682 1.393999
0.025903 27.877900 0.001605 0.001678 1.392012
0.026022 27.809367 0.001601 0.001674 1.390028
0.026142 27.740786 0.001597 0.001670 1.388041
0.026262 27.671854 0.001593 0.001667 1.386046
0.026381 27.602372 0.001589 0.001663 1.384037
0.026501 27.532331 0.001585 0.001659 1.382015
0.026621 27.461865 0.001581 0.001655 1.379981
0.026740 27.390972 0.001577 0.001652 1.377936
0.026860 27.320218 0.001573 0.001648 1.375895
0.026979 27.248970 0.001569 0.001644 1.373842
0.027099 27.177467 0.001565 0.001641 1.371782
0.027219 27.105256 0.001560 0.001637 1.369706
0.027338 27.032385 0.001556 0.001633 1.367616
0.027458 26.958958 0.001552 0.001630 1.365511
0.027578 26.884812 0.001548 0.001626 1.363389
0.027697 26.809498 0.001543 0.001623 1.361237
0.027817 26.732721 0.001539 0.001619 1.359047
0.027937 26.654270 0.001534 0.001616 1.356816
