0.007375 0.038160 0.0
0.007795 0.039113 0.0
0.008219 0.040063 0.0
0.008645 0.041012 0.0
0.009075 0.041958 0.0
0.009508 0.042903 0.0
0.009943 0.043846 0.0
0.010381 0.044787 0.0
0.010822 0.045726 0.0
0.011266 0.046663 0.0
0.011712 0.047599 0.0
0.012160 0.048533 0.0
0.012611 0.049466 0.0
0.013064 0.050397 0.0
0.013519 0.051326 0.0
0.013977 0.052254 0.0
0.014436 0.053181 0.0
0.014898 0.054106 0.0
0.015362 0.055030 0.0
0.015828 0.055953 0.0
0.016296 0.056874 0.0
0.016766 0.057794 0.0
0.017237 0.058712 0.0
0.017711 0.059630 0.0
0.018186 0.060546 0.0
0.018664 0.061461 0.0
0.019142 0.062374 0.0
0.019623 0.063287 0.0
0.020105 0.064199 0.0
0.020589 0.065109 0.0
0.021075 0.066018 0.0
0.021562 0.066926 0.0
0.022051 0.067833 0.0
0.022541 0.068739 0.0
0.023033 0.069644 0.0
0.023526 0.070548 0.0
0.024021 0.071451 0.0
0.024517 0.072353 0.0
0.025015 0.073254 0.0
0.025514 0.074154 0.0
0.026014 0.075053 0.0
0.026516 0.075951 0.0
0.027019 0.076848 0.0
0.027524 0.077744 0.0
0.028030 0.078640 0.0
0.028537 0.079534 0.0
0.029045 0.080428 0.0
0.029555 0.081320 0.0
0.030066 0.082212 0.0
0.030578 0.083103 0.0
0.031092 0.083993 0.0
0.031606 0.084882 0.0
0.032122 0.085770 0.0
0.032639 0.086658 0.0
0.033157 0.087544 0.0
0.033677 0.088430 0.0
0.034197 0.089315 0.0
0.034719 0.090199 0.0
0.035242 0.091083 0.0
0.035766 0.091965 0.0
0.036290 0.092847 0.0
0.036817 0.093728 0.0
0.037344 0.094608 0.0
0.037872 0.095488 0.0
0.038401 0.096367 0.0
0.038931 0.097245 0.0
0.039463 0.098122 0.0
0.039995 0.098998 0.0
0.040528 0.099874 0.0
0.041063 0.100749 0.0
0.041598 0.101623 0.0
0.042134 0.102497 0.0
0.042672 0.103370 0.0
0.043210 0.104242 0.0
0.043749 0.105113 0.0
0.044290 0.105984 0.0
0.044831 0.106854 0.0
0.045373 0.107724 0.0
0.045916 0.108592 0.0
0.046460 0.109460 0.0
0.047005 0.110328 0.0
0.047551 0.111194 0.0
0.048098 0.112060 0.0
0.048645 0.112926 0.0
0.049194 0.113790 0.0
0.049743 0.114654 0.0
0.050294 0.115517 0.0
0.050845 0.116380 0.0
0.051397 0.117242 0.0
0.051950 0.118103 0.0
0.052504 0.118964 0.0
0.053058 0.119824 0.0
0.053614 0.120684 0.0
0.054170 0.121542 0.0
0.054727 0.122401 0.0
0.055285 0.123258 0.0
0.055844 0.124115 0.0
0.056404 0.124971 0.0
0.056964 0.125827 0.0
0.057525 0.126682 0.0
0.058087 0.127537 0.0
0.058650 0.128390 0.0
0.059214 0.129244 0.0
0.059778 0.130096 0.0
0.060344 0.130948 0.0
0.060910 0.131800 0.0
0.061476 0.132651 0.0
0.062044 0.133501 0.0
0.062612 0.134350 0.0
0.063181 0.135199 0.0
0.063751 0.136048 0.0
0.064322 0.136896 0.0
0.064893 0.137743 0.0
0.065465 0.138590 0.0
0.066038 0.139436 0.0
0.066612 0.140281 0.0
0.067186 0.141126 0.0
0.067761 0.141971 0.0
0.068337 0.142815 0.0
0.068913 0.143658 0.0
0.069491 0.144501 0.0
0.070068 0.145343 0.0
0.070647 0.146184 0.0
0.071226 0.147025 0.0
0.071807 0.147866 0.0
0.072387 0.148706 0.0
0.072969 0.149545 0.0
0.073551 0.150384 0.0
0.074134 0.151222 0.0
0.074717 0.152059 0.0
0.075302 0.152897 0.0
0.075887 0.153733 0.0
0.076472 0.154569 0.0
0.077059 0.155405 0.0
0.077645 0.156240 0.0
0.078233 0.157074 0.0
0.078821 0.157908 0.0
0.079410 0.158741 0.0
0.080000 0.159574 0.0
0.080590 0.160406 0.0
0.081181 0.161238 0.0
0.081773 0.162069 0.0
0.082365 0.162900 0.0
0.082958 0.163730 0.0
0.083552 0.164559 0.0
0.084146 0.165388 0.0
0.084741 0.166217 0.0
0.085336 0.167045 0.0
0.085932 0.167872 0.0
0.086529 0.168699 0.0
0.087127 0.169526 0.0
0.087725 0.170352 0.0
0.088323 0.171177 0.0
0.088923 0.172002 0.0
0.089522 0.172826 0.0
0.090123 0.173650 0.0
0.090724 0.174474 0.0
0.091326 0.175296 0.0
0.091928 0.176119 0.0
0.092531 0.176941 0.0
0.093135 0.177762 0.0
0.093739 0.178583 0.0
0.094344 0.179403 0.0
0.094949 0.180223 0.0
0.095555 0.181042 0.0
0.096162 0.181861 0.0
0.096769 0.182679 0.0
0.097377 0.183497 0.0
0.097985 0.184314 0.0
0.098594 0.185131 0.0
0.099204 0.185947 0.0
0.099814 0.186763 0.0
0.100425 0.187578 0.0
0.101036 0.188393 0.0
0.101648 0.189207 0.0
0.102260 0.190021 0.0
0.102873 0.190835 0.0
0.103487 0.191647 0.0
0.104101 0.192460 0.0
0.104716 0.193272 0.0
0.105331 0.194083 0.0
0.105947 0.194894 0.0
0.106564 0.195704 0.0
0.107181 0.196514 0.0
0.107798 0.197324 0.0
0.108416 0.198133 0.0
0.109035 0.198941 0.0
0.109654 0.199749 0.0
0.110274 0.200556 0.0
0.110895 0.201364 0.0
0.111516 0.202170 0.0
0.112137 0.202976 0.0
0.112759 0.203782 0.0
0.113382 0.204587 0.0
0.114005 0.205391 0.0
0.114629 0.206196 0.0
0.115253 0.206999 0.0
0.115878 0.207802 0.0
0.116503 0.208605 0.0
0.117129 0.209407 0.0
0.117755 0.210209 0.0
0.118382 0.211011 0.0
0.119009 0.211811 0.0
0.119637 0.212612 0.0
0.120266 0.213412 0.0
0.120895 0.214211 0.0
0.121525 0.215010 0.0
0.122155 0.215809 0.0
0.122785 0.216607 0.0
0.123416 0.217404 0.0
0.124048 0.218201 0.0
0.124680 0.218998 0.0
0.125313 0.219794 0.0
0.125946 0.220590 0.0
0.126580 0.221385 0.0
0.127214 0.222180 0.0
0.127849 0.222974 0.0
0.128484 0.223768 0.0
0.129120 0.224562 0.0
0.129756 0.225355 0.0
0.130393 0.226147 0.0
0.131030 0.226939 0.0
0.131668 0.227731 0.0
0.132307 0.228522 0.0
0.132945 0.229313 0.0
0.133585 0.230103 0.0
0.134225 0.230893 0.0
0.134865 0.231682 0.0
0.135506 0.232471 0.0
0.136147 0.233259 0.0
0.136789 0.234047 0.0
0.137431 0.234835 0.0
0.138074 0.235622 0.0
0.138717 0.236409 0.0
0.139361 0.237195 0.0
0.140005 0.237981 0.0
0.140650 0.238766 0.0
0.141295 0.239551 0.0
0.141941 0.240335 0.0
0.142587 0.241119 0.0
0.143234 0.241902 0.0
0.143881 0.242685 0.0
0.144529 0.243468 0.0
0.145177 0.244250 0.0
0.145826 0.245032 0.0
0.146475 0.245813 0.0
0.147125 0.246594 0.0
0.147775 0.247374 0.0
0.148425 0.248154 0.0
0.149076 0.248934 0.0
0.149728 0.249713 0.0
0.150380 0.250492 0.0
0.151032 0.251270 0.0
0.151685 0.252047 0.0
0.152339 0.252825 0.0
0.152993 0.253602 0.0
0.153647 0.254378 0.0
