0.026541 0.015230 0.0
0.025782 0.014521 0.0
0.025018 0.013816 0.0
0.024249 0.013113 0.0
0.023475 0.012413 0.0
0.022697 0.011717 0.0
0.021912 0.011024 0.0
0.021121 0.010335 0.0
0.020324 0.009650 0.0
0.019520 0.008969 0.0
0.018708 0.008293 0.0
0.017888 0.007622 0.0
0.017059 0.006957 0.0
0.016220 0.006298 0.0
0.015369 0.005647 0.0
0.014506 0.005003 0.0
0.013629 0.004369 0.0
0.012735 0.003745 0.0
0.011823 0.003132 0.0
0.010890 0.002534 0.0
0.009930 0.001953 0.0
0.008938 0.001393 0.0
0.007906 0.000858 0.0
0.006820 0.000359 0.0
0.005660 -0.000091 0.0
0.004383 -0.000464 0.0
0.004245 -0.000495 0.0
0.004106 -0.000525 0.0
0.003964 -0.000553 0.0
0.003820 -0.000579 0.0
0.003672 -0.000604 0.0
0.003522 -0.000626 0.0
0.003367 -0.000646 0.0
0.003209 -0.000663 0.0
0.003047 -0.000677 0.0
0.002879 -0.000688 0.0
0.002705 -0.000695 0.0
0.002525 -0.000697 0.0
0.002336 -0.000694 0.0
0.002137 -0.000685 0.0
0.001925 -0.000666 0.0
0.001697 -0.000637 0.0
0.001445 -0.000592 0.0
0.001156 -0.000523 0.0
0.000795 -0.000406 0.0
0.000000 0.000000 0.0
