# pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S tke omega massf[0] e[0] T[0] 
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.279800e-07 5.174079e-01 7.064359e+02 3.956726e+00 0.000000e+00 1.052140e+04 1.687268e+02 4.789773e-06 5.616997e-03 1.211097e-06 1.367210e-03 0.000000e+00 1.121800e-01 4.792584e+04 1.000000e+00 5.083706e+04 7.083735e+01
0.000000e+00 0.000000e+00 5.667036e-03 6.267337e-07 5.175284e-01 7.064268e+02 3.927713e+00 0.000000e+00 1.052483e+04 1.687347e+02 4.790268e-06 5.617642e-03 1.214307e-06 1.370833e-03 0.000000e+00 1.134369e-01 4.834595e+04 1.000000e+00 5.084180e+04 7.084395e+01
