-1.5919157049  1.0079608345
-1.57629556468  1.00836445569
-1.56343191979  1.00869684962
-1.54781177957  1.00910047081
-1.53219163934  1.00950409201
-1.5174903309  1.00988397078
-1.50278902245  1.01026384955
-1.48808771401  1.01064372832
-1.47154874201  1.01107109194
-1.45776626534  1.01142722829
-1.44490831863  1.04276722691
-1.43024404837  1.24469653622
-1.41304266276  2.64048985368
-1.39789262252  5.19902086247
-1.38273973318  7.74204806891
-1.36732187841  8.84322165689
-1.35172168182  8.95215189453
-1.33792211061  8.85948521678
-1.32136034588  8.73588216161
-1.3066390938  8.62773542393
-1.29100755721  8.56612383573
-1.27629485241  8.50448850511
-1.26250667756  8.47383703676
-1.24687799006  8.4277292509
-1.23217383253  8.41260532732
-1.2174668259  8.3819776014
-1.19908734125  8.36694864751
-1.18438603281  8.36732852628
-1.16968187527  8.35220460271
-1.15681823038  8.35253699663
-1.14395458549  8.35286939056
-1.1310909406  8.35320178448
-1.11363028773  8.33814908817
-1.09892897929  8.33852896694
-1.07963636105  8.35453136018
-1.06125972549  8.35500620864
-1.04563958527  8.35540982984
-1.03002229414  8.37131725338
-1.02175280814  8.37153093519
-1.00980514593  8.35633578434
