0.000000 0.000000 0.0
-0.000682 0.000576 0.0
-0.000930 0.000863 0.0
-0.001106 0.001102 0.0
-0.001246 0.001317 0.0
-0.001361 0.001516 0.0
-0.001460 0.001704 0.0
-0.001546 0.001884 0.0
-0.001622 0.002057 0.0
-0.001689 0.002225 0.0
-0.001750 0.002388 0.0
-0.001805 0.002547 0.0
-0.001855 0.002702 0.0
-0.001900 0.002855 0.0
-0.001941 0.003005 0.0
-0.001979 0.003153 0.0
-0.002013 0.003298 0.0
-0.002045 0.003442 0.0
-0.002074 0.003584 0.0
-0.002100 0.003724 0.0
-0.002124 0.003863 0.0
-0.002272 0.005188 0.0
-0.002302 0.006436 0.0
-0.002256 0.007634 0.0
-0.002156 0.008796 0.0
-0.002016 0.009932 0.0
-0.001842 0.011046 0.0
-0.001643 0.012143 0.0
-0.001421 0.013225 0.0
-0.001179 0.014294 0.0
-0.000921 0.015353 0.0
-0.000648 0.016402 0.0
-0.000362 0.017442 0.0
-0.000064 0.018475 0.0
0.000244 0.019501 0.0
0.000562 0.020520 0.0
0.000889 0.021533 0.0
0.001225 0.022542 0.0
0.001568 0.023545 0.0
0.001918 0.024543 0.0
0.002274 0.025537 0.0
0.002637 0.026528 0.0
0.003006 0.027514 0.0
0.003381 0.028497 0.0
0.003760 0.029476 0.0
0.004145 0.030452 0.0
0.004534 0.031425 0.0
0.004928 0.032395 0.0
0.005326 0.033362 0.0
0.005728 0.034327 0.0
0.006134 0.035289 0.0
0.006544 0.036248 0.0
0.006958 0.037205 0.0
0.007375 0.038160 0.0
