# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0] 19:e[0] 20:T[0] 21:M_local 22:pitot_p 23:total_p 24:total_h
 -1.242291e-02 1.099648e-03 0.000000e+00 1.237414e-10 1.750436e+01 1.155511e+03 2.231207e-10 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.226622e-02 1.099648e-03 0.000000e+00 1.277805e-10 1.750436e+01 1.155511e+03 2.106392e-09 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.210448e-02 1.099648e-03 0.000000e+00 1.318408e-10 1.750436e+01 1.155511e+03 1.754405e-08 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.193767e-02 1.099648e-03 0.000000e+00 1.359123e-10 1.750436e+01 1.155511e+03 1.075702e-07 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.176579e-02 1.099648e-03 0.000000e+00 1.399846e-10 1.750436e+01 1.155511e+03 5.149121e-07 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.158884e-02 1.099648e-03 0.000000e+00 1.440465e-10 1.750436e+01 1.155511e+03 2.044054e-06 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999670e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.140685e-02 1.099648e-03 0.000000e+00 1.480861e-10 1.750436e+01 1.155511e+03 6.985264e-06 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999671e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.121984e-02 1.099648e-03 0.000000e+00 1.520911e-10 1.750436e+01 1.155511e+03 2.106930e-05 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999671e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.102787e-02 1.099648e-03 0.000000e+00 1.560484e-10 1.750436e+01 1.155511e+03 5.712081e-05 0.000000e+00 1.929600e+07 1.155549e+03 1.095259e-04 3.333105e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999672e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.083101e-02 1.099648e-03 0.000000e+00 1.599448e-10 1.750435e+01 1.155511e+03 1.411764e-04 0.000000e+00 1.929599e+07 1.155549e+03 1.095259e-04 3.333104e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963767e+06 3.788400e+03 9.999675e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.062935e-02 1.099648e-03 0.000000e+00 1.637664e-10 1.750435e+01 1.155512e+03 3.216171e-04 0.000000e+00 1.929598e+07 1.155549e+03 1.095258e-04 3.333104e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963766e+06 3.788399e+03 9.999680e-01 3.431597e+07 3.431597e+07 5.733724e+06
 -1.042297e-02 1.099648e-03 0.000000e+00 1.674991e-10 1.750328e+01 1.155582e+03 4.385491e-03 0.000000e+00 1.929455e+07 1.155542e+03 1.095248e-04 3.333043e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963699e+06 3.788353e+03 1.000035e+00 3.431594e+07 3.431594e+07 5.733723e+06
 -1.021201e-02 1.099648e-03 0.000000e+00 1.711286e-10 1.750160e+01 1.155689e+03 1.373781e-02 0.000000e+00 1.929231e+07 1.155530e+03 1.095233e-04 3.332947e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963594e+06 3.788280e+03 1.000138e+00 3.431584e+07 3.431584e+07 5.733720e+06
 -9.996602e-03 1.099648e-03 0.000000e+00 1.746404e-10 1.749900e+01 1.155859e+03 3.361266e-02 0.000000e+00 1.928884e+07 1.155512e+03 1.095208e-04 3.332799e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963430e+06 3.788167e+03 1.000300e+00 3.431576e+07 3.431576e+07 5.733717e+06
 -9.776900e-03 1.099648e-03 0.000000e+00 1.780200e-10 1.749657e+01 1.156005e+03 3.468994e-02 0.000000e+00 1.928559e+07 1.155495e+03 1.095185e-04 3.332660e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.963277e+06 3.788062e+03 1.000441e+00 3.431531e+07 3.431531e+07 5.733701e+06
