# x	q-		q+		q_net		div q
0.485	112219780.0	71366928.0	163411390.0	-731903038.3
0.490	112309930.0	70963736.0	165384770.0	-734285363.1
0.495	112399220.0	70557440.0	167367100.0	-736709952.8
0.500	112487380.0	70147736.0	169358560.0	-739388023.3
0.505	112574810.0	69734712.0	171360380.0	-741941915.1
0.510	112661180.0	69318208.0	173371900.0	-744792160.2
0.515	112746980.0	68898344.0	175394560.0	-747649898.1
0.520	112832040.0	68474952.0	177428350.0	-750223449.7
0.525	112915990.0	68048040.0	179471810.0	-752923777.5
0.530	112998920.0	67617536.0	181525540.0	-755783967.8
0.535	113081180.0	67183600.0	183590300.0	-758821289.4
0.540	113162500.0	66745764.0	185666930.0	-761737665.0
0.545	113243100.0	66304400.0	187754780.0	-764628097.6
0.550	113322780.0	65859356.0	189853680.0	-767609022.3
0.555	113401530.0	65410528.0	191964000.0	-770575172.2
0.560	113479310.0	64957884.0	194085710.0	-773629917.8
0.565	113556140.0	64501352.0	196219170.0	-776992262.7
0.570	113632340.0	64040868.0	198365870.0	-780130234.7
0.575	113707770.0	63576608.0	200524640.0	-783075705.0
0.580	113781980.0	63108364.0	202694480.0	-786660326.1
0.585	113855570.0	62635932.0	204878540.0	-789694162.1
0.590	113928080.0	62159576.0	207074020.0	-793182498.8
0.595	113999780.0	61678996.0	209283150.0	-796881825.7
0.600	114070940.0	61194204.0	211506930.0	-800219155.5
0.605	114141090.0	60705212.0	213743500.0	-803321714.4
0.610	114209810.0	60211896.0	215991650.0	-807161309.1
0.615	114278150.0	59714396.0	218255020.0	-810609039.9
0.620	114345230.0	59212332.0	220531600.0	-814557016.0
0.625	114411810.0	58705848.0	222823840.0	-818147478.5
0.630	114477360.0	58194884.0	225129900.0	-821851135.3
0.635	114541940.0	57679360.0	227450300.0	-825592287.8
0.640	114605520.0	57159224.0	229785180.0	-829384986.4
0.645	114668090.0	56634400.0	232134750.0	-833723234.2
0.650	114730180.0	56104756.0	234501680.0	-837249662.0
0.655	114790840.0	55570376.0	236881860.0	-841910771.8
0.660	114851380.0	55031168.0	239280860.0	-845535821.1
0.665	114910290.0	54486904.0	241693540.0	-849872062.9
0.670	114968500.0	53937664.0	244123360.0	-853838873.5
0.675	115025470.0	53383368.0	246568420.0	-858296388.0
0.680	115081740.0	52823956.0	249031120.0	-862653719.2
0.685	115136930.0	52259204.0	251510900.0	-867240994.7
0.690	115191420.0	51689204.0	254008850.0	-871489479.1
0.695	115244780.0	51113972.0	256523220.0	-876231404.7
0.700	115297210.0	50533104.0	259056420.0	-880546683.7
0.705	115348330.0	49946764.0	261606260.0	-885455584.2
0.710	115398750.0	49354840.0	264175650.0	-890157131.6
0.715	115448070.0	48757200.0	266763490.0	-894982685.4
0.720	115496430.0	48153848.0	269370340.0	-900294017.1
0.725	115544100.0	47544464.0	271998560.0	-904542773.7
0.730	115589940.0	46929240.0	274642780.0	-910053322.0
0.735	115635270.0	46307964.0	277309250.0	-914825110.4
0.740	115679120.0	45680568.0	279994210.0	-920391972.3
0.745	115722270.0	45046876.0	282701570.0	-925633123.8
0.750	115764240.0	44406832.0	285429630.0	-931113901.1
0.755	115805270.0	43760388.0	288179520.0	-936658945.4
0.760	115845150.0	43107276.0	290951490.0	-941920325.5
0.765	115883590.0	42447596.0	293744000.0	-947544457.0
0.770	115920880.0	41781156.0	296558910.0	-953631186.3
0.775	115957320.0	41107720.0	299398400.0	-959218819.5
0.780	115992290.0	40427308.0	302259900.0	-965323032.4
0.785	116026250.0	39739764.0	305145920.0	-971248525.2
0.790	116058830.0	39044956.0	308055490.0	-977509406.1
0.795	116090290.0	38342732.0	310990210.0	-983748269.7
0.800	116120380.0	37632900.0	313949890.0	-989924455.9
0.805	116148940.0	36915396.0	316934140.0	-996677172.3
0.810	116176470.0	36190032.0	319945760.0	-1003052624.5
0.815	116202460.0	35456756.0	322982780.0	-1010005013.1
0.820	116227300.0	34715292.0	326048000.0	-1016799196.3
0.825	116250600.0	33965464.0	329140540.0	-1023909220.3
0.830	116272670.0	33207196.0	332261890.0	-1030829033.8
0.835	116292960.0	32440210.0	335411010.0	-1037998389.8
0.840	116311620.0	31664356.0	338589060.0	-1045530685.2
0.845	116328910.0	30879472.0	341797760.0	-1052962245.6
0.850	116344460.0	30085326.0	345036510.0	-1060566831.7
0.855	116358220.0	29281696.0	348306080.0	-1068485416.8
0.860	116370360.0	28468378.0	351607940.0	-1076903890.7
0.865	116381170.0	27645050.0	354944480.0	-1084949577.5
0.870	116390020.0	26811600.0	358313660.0	-1092920285.2
0.875	116396460.0	25967674.0	361715140.0	-1101702096.8
0.880	116401230.0	25113030.0	365152800.0	-1110657814.2
0.885	116404190.0	24247344.0	368627390.0	-1119464971.4
0.890	116404870.0	23370358.0	372138050.0	-1128439096.1
0.895	116403060.0	22481692.0	375685500.0	-1137979715.2
0.900	116399130.0	21581014.0	379272450.0	-1147626144.7
0.905	116392790.0	20667966.0	382899300.0	-1157765462.0
0.910	116384180.0	19742086.0	386568380.0	-1167770058.0
0.915	116372700.0	18802978.0	390278880.0	-1178111890.1
0.920	116358310.0	17850222.0	394032350.0	-1189048889.4
0.925	116341140.0	16883232.0	397831620.0	-1200102341.5
0.930	116320780.0	15901503.0	401677120.0	-1211554973.7
0.935	116297050.0	14904375.0	405570690.0	-1223305977.9
0.940	116269620.0	13891202.0	409513660.0	-1235464536.5
0.945	116238230.0	12861256.0	413507900.0	-1248348925.6
0.950	116202860.0	11813647.0	417556860.0	-1261559147.9
0.955	116162980.0	10747480.0	421661980.0	-1275232469.8
0.960	116117940.0	9661603.0	425825380.0	-1289635170.1
0.965	116067380.0	8554758.0	430050500.0	-1304838338.7
0.970	116010690.0	7425405.0	434341120.0	-1320664126.6
0.975	115946670.0	6271664.0	438700030.0	-1337497443.3
0.980	115874250.0	5091198.0	443132190.0	-1355799880.6
0.985	115791930.0	3880783.0	447644580.0	-1375453979.3
0.990	115696840.0	2635928.0	452243650.0	-1397772590.9
0.995	115584540.0	1348943.0	456942370.0	-1423836329.2
