# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0]-Ar 19:massf[1]-Ar_plus 20:massf[2]-e_minus 21:dt_chem 22:e[0] 23:T[0] 24:e[1] 25:T[1] 26:dt_therm
 -1.676158e-02 4.391391e-04 0.000000e+00 5.709382e-11 1.471698e-01 2.780350e+03 9.687378e+00 0.000000e+00 4.639642e+05 2.218817e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 9.491386e-01 5.086072e-02 6.984471e-07 2.400003e-08 6.473137e+06 1.450755e+04 2.718102e+05 1.257076e+04 1.697441e-08
 -1.661357e-02 4.352595e-04 0.000000e+00 5.608973e-11 2.211999e-01 1.732367e+03 2.731556e+01 0.000000e+00 8.717043e+05 2.351475e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 9.457022e-01 5.429708e-02 7.456342e-07 4.561568e-08 7.747645e+06 1.816921e+04 5.289244e+05 1.408525e+04 6.019332e-09
 -1.646557e-02 4.313799e-04 0.000000e+00 5.509455e-11 2.592301e-01 1.446911e+03 3.214338e+01 0.000000e+00 1.009604e+06 2.271832e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 9.337812e-01 6.621790e-02 9.093331e-07 1.779947e-08 8.067232e+06 1.773352e+04 8.087313e+05 1.477909e+04 7.454500e-09
 -1.631756e-02 4.275003e-04 0.000000e+00 5.410828e-11 2.869684e-01 1.314574e+03 3.430378e+01 0.000000e+00 1.060142e+06 2.220163e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 9.137358e-01 8.626305e-02 1.184634e-06 2.890347e-08 8.441673e+06 1.647895e+04 8.733449e+05 1.472927e+04 5.053655e-09
 -1.616956e-02 4.236207e-04 0.000000e+00 5.313092e-11 3.290836e-01 1.117825e+03 3.740052e+01 0.000000e+00 1.141957e+06 2.181958e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.891164e-01 1.108821e-01 1.522607e-06 2.548274e-08 8.944392e+06 1.507532e+04 8.618552e+05 1.440531e+04 3.231962e-09
 -1.602155e-02 4.197411e-04 0.000000e+00 5.216247e-11 3.557612e-01 1.008138e+03 3.914610e+01 0.000000e+00 1.197019e+06 2.164463e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.760187e-01 1.239796e-01 1.702476e-06 1.820734e-08 9.235154e+06 1.440325e+04 8.602425e+05 1.421801e+04 2.051005e-09
 -1.587355e-02 4.158615e-04 0.000000e+00 5.120292e-11 3.671415e-01 9.469792e+02 3.991965e+01 0.000000e+00 1.226372e+06 2.159727e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.722964e-01 1.277019e-01 1.753815e-06 2.567970e-08 9.325871e+06 1.423814e+04 8.648832e+05 1.417869e+04 2.215043e-09
 -1.572554e-02 4.119820e-04 0.000000e+00 5.025228e-11 3.723629e-01 9.024900e+02 4.044973e+01 0.000000e+00 1.242623e+06 2.158616e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.708692e-01 1.291291e-01 1.773329e-06 4.589712e-09 9.369316e+06 1.420258e+04 8.710314e+05 1.417917e+04 5.207070e-09
 -1.557754e-02 4.081024e-04 0.000000e+00 4.931055e-11 3.760408e-01 8.629659e+02 4.095421e+01 0.000000e+00 1.255880e+06 2.158547e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.701558e-01 1.298424e-01 1.783024e-06 5.233528e-09 9.396924e+06 1.420368e+04 8.771657e+05 1.419032e+04 4.892941e-09
 -1.542953e-02 4.042228e-04 0.000000e+00 4.837773e-11 3.793314e-01 8.242828e+02 4.150043e+01 0.000000e+00 1.268384e+06 2.158733e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.696505e-01 1.303478e-01 1.789937e-06 6.239497e-09 9.419443e+06 1.421395e+04 8.831541e+05 1.420388e+04 4.893374e-09
 -1.528153e-02 4.003432e-04 0.000000e+00 4.745381e-11 3.823890e-01 7.857648e+02 4.208739e+01 0.000000e+00 1.280245e+06 2.158992e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.692048e-01 1.307934e-01 1.796088e-06 6.872961e-09 9.440346e+06 1.422635e+04 8.890223e+05 1.421773e+04 4.815615e-09
 -1.513352e-02 3.964636e-04 0.000000e+00 4.653880e-11 3.853173e-01 7.470200e+02 4.271096e+01 0.000000e+00 1.291717e+06 2.159275e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.687738e-01 1.312244e-01 1.802062e-06 9.976078e-09 9.460821e+06 1.423917e+04 8.948423e+05 1.423148e+04 4.705484e-09
 -1.498552e-02 3.925841e-04 0.000000e+00 4.563270e-11 3.881331e-01 7.079830e+02 4.336591e+01 0.000000e+00 1.302773e+06 2.159547e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.683622e-01 1.316360e-01 1.807734e-06 1.040619e-08 9.480420e+06 1.425155e+04 9.004422e+05 1.424468e+04 4.790207e-09
 -1.483751e-02 3.887045e-04 0.000000e+00 4.473551e-11 3.908498e-01 6.685691e+02 4.404464e+01 0.000000e+00 1.313416e+06 2.159792e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.679801e-01 1.320181e-01 1.812952e-06 1.089025e-08 9.498670e+06 1.426323e+04 9.057093e+05 1.425713e+04 4.881522e-09
 -1.468950e-02 3.848249e-04 0.000000e+00 4.384723e-11 3.934541e-01 6.287379e+02 4.474435e+01 0.000000e+00 1.323618e+06 2.160020e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.676209e-01 1.323772e-01 1.817851e-06 1.145570e-08 9.515852e+06 1.427430e+04 9.107108e+05 1.426893e+04 4.866252e-09
