# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0] 19:e[0] 20:T[0]
 9.166006e-01 5.332155e-03 0.000000e+00 1.178913e-07 3.844119e-03 5.009462e+01 -1.193949e-02 0.000000e+00 2.571584e+02 3.060314e+02 1.510558e-05 2.078560e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.672414e+05 2.330375e+02
 9.167149e-01 6.033284e-03 0.000000e+00 1.480176e-07 3.606406e-03 1.413561e+02 -6.035251e-02 0.000000e+00 2.572030e+02 3.159837e+02 1.591519e-05 2.208358e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.782959e+05 2.484410e+02
 9.168417e-01 6.811901e-03 0.000000e+00 1.854001e-07 3.499697e-03 2.257371e+02 3.089959e-02 0.000000e+00 2.571368e+02 3.207236e+02 1.630162e-05 2.270696e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.836851e+05 2.559503e+02
 9.169826e-01 7.676451e-03 0.000000e+00 2.317262e-07 3.467245e-03 3.055297e+02 1.108898e-01 0.000000e+00 2.571524e+02 3.222308e+02 1.642459e-05 2.290583e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.854155e+05 2.583615e+02
 9.171390e-01 8.636271e-03 0.000000e+00 2.890631e-07 3.491527e-03 3.798864e+02 2.043853e-01 0.000000e+00 2.571540e+02 3.211094e+02 1.633309e-05 2.275783e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.841272e+05 2.565664e+02
 9.173125e-01 9.701677e-03 0.000000e+00 3.599400e-07 3.563792e-03 4.467032e+02 3.229012e-01 0.000000e+00 2.571642e+02 3.178433e+02 1.606674e-05 2.232777e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.804007e+05 2.513738e+02
 9.175052e-01 1.088406e-02 0.000000e+00 4.474471e-07 3.670117e-03 5.028066e+02 4.206921e-01 0.000000e+00 2.571685e+02 3.132081e+02 1.568913e-05 2.172005e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.751773e+05 2.440955e+02
 9.177190e-01 1.219600e-02 0.000000e+00 5.553532e-07 3.789735e-03 5.451520e+02 5.140060e-01 0.000000e+00 2.571747e+02 3.082291e+02 1.528413e-05 2.107089e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.696521e+05 2.363966e+02
 9.179561e-01 1.365134e-02 0.000000e+00 6.882466e-07 3.896666e-03 5.728458e+02 5.786968e-01 0.000000e+00 2.571539e+02 3.039583e+02 1.493729e-05 2.051722e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.649833e+05 2.298909e+02
 9.182190e-01 1.526535e-02 0.000000e+00 8.517024e-07 3.971847e-03 5.878457e+02 6.324779e-01 0.000000e+00 2.571744e+02 3.010798e+02 1.470385e-05 2.014578e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.618733e+05 2.255574e+02
 9.185106e-01 1.705481e-02 0.000000e+00 1.052479e-06 4.011662e-03 5.943239e+02 6.207504e-01 0.000000e+00 2.571631e+02 2.995754e+02 1.458196e-05 1.995223e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.602597e+05 2.233090e+02
 9.188338e-01 1.903817e-02 0.000000e+00 1.298749e-06 4.028434e-03 5.965319e+02 5.841719e-01 0.000000e+00 2.571817e+02 2.989620e+02 1.453227e-05 1.987342e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.596040e+05 2.223954e+02
 9.191918e-01 2.123566e-02 0.000000e+00 1.600370e-06 4.034134e-03 5.971518e+02 5.318579e-01 0.000000e+00 2.571942e+02 2.987579e+02 1.451575e-05 1.984722e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.593862e+05 2.220919e+02
 9.195883e-01 2.366947e-02 0.000000e+00 1.969192e-06 4.035823e-03 5.973020e+02 4.794910e-01 0.000000e+00 2.572022e+02 2.987001e+02 1.451107e-05 1.983980e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.593245e+05 2.220059e+02
