0.000000e+00 1.382000e-01
6.068895e-02 1.382000e-01
6.129267e-02 1.380816e-01
6.189721e-02 1.379391e-01
6.250259e-02 1.377965e-01
6.310881e-02 1.376538e-01
6.371586e-02 1.375110e-01
6.432376e-02 1.373681e-01
6.493250e-02 1.372251e-01
6.554209e-02 1.370820e-01
6.615252e-02 1.369388e-01
6.676381e-02 1.367956e-01
6.737595e-02 1.366522e-01
6.798895e-02 1.365087e-01
6.860282e-02 1.363651e-01
6.921754e-02 1.362214e-01
6.983313e-02 1.360776e-01
7.044959e-02 1.359337e-01
7.106691e-02 1.357897e-01
7.168512e-02 1.356456e-01
7.230420e-02 1.355014e-01
7.292415e-02 1.353571e-01
7.354500e-02 1.352127e-01
7.416672e-02 1.350682e-01
7.478934e-02 1.349236e-01
7.541284e-02 1.347789e-01
7.603724e-02 1.346341e-01
7.666253e-02 1.344892e-01
7.728873e-02 1.343441e-01
7.791583e-02 1.341990e-01
7.854383e-02 1.340538e-01
7.917274e-02 1.339084e-01
7.980256e-02 1.337630e-01
8.043330e-02 1.336175e-01
8.106495e-02 1.334718e-01
8.169752e-02 1.333260e-01
8.233102e-02 1.331802e-01
8.296544e-02 1.330342e-01
8.360079e-02 1.328881e-01
8.423708e-02 1.327419e-01
8.487430e-02 1.325956e-01
8.551246e-02 1.324492e-01
8.615156e-02 1.323027e-01
8.679160e-02 1.321561e-01
8.743260e-02 1.320094e-01
8.807454e-02 1.318625e-01
8.871744e-02 1.317156e-01
8.936130e-02 1.315685e-01
9.000611e-02 1.314214e-01
9.065189e-02 1.312741e-01
9.129864e-02 1.311267e-01
9.194636e-02 1.309792e-01
9.259505e-02 1.308316e-01
9.324472e-02 1.306839e-01
9.389537e-02 1.305360e-01
9.454700e-02 1.303881e-01
9.519962e-02 1.302400e-01
9.585324e-02 1.300919e-01
9.650784e-02 1.299436e-01
9.716344e-02 1.297952e-01
9.782004e-02 1.296467e-01
9.847765e-02 1.294981e-01
9.913627e-02 1.293493e-01
9.979589e-02 1.292005e-01
1.004565e-01 1.290515e-01
1.011182e-01 1.289025e-01
1.017809e-01 1.287533e-01
1.024446e-01 1.286040e-01
1.031093e-01 1.284545e-01
1.037751e-01 1.283050e-01
1.044419e-01 1.281554e-01
1.051097e-01 1.280056e-01
1.057786e-01 1.278557e-01
1.064485e-01 1.277057e-01
1.071195e-01 1.275556e-01
1.077915e-01 1.274053e-01
1.084646e-01 1.272550e-01
1.091388e-01 1.271045e-01
1.098140e-01 1.269539e-01
1.104903e-01 1.268032e-01
1.111677e-01 1.266523e-01
1.118461e-01 1.265014e-01
1.125256e-01 1.263503e-01
1.132062e-01 1.261991e-01
1.138879e-01 1.260478e-01
1.145707e-01 1.258964e-01
1.152546e-01 1.257448e-01
1.159396e-01 1.255931e-01
1.166257e-01 1.254413e-01
1.173129e-01 1.252894e-01
1.180012e-01 1.251373e-01
1.186906e-01 1.249852e-01
1.193812e-01 1.248329e-01
1.200728e-01 1.246804e-01
1.207656e-01 1.245279e-01
1.214596e-01 1.243752e-01
1.221547e-01 1.242224e-01
1.228509e-01 1.240695e-01
1.235482e-01 1.239165e-01
1.242467e-01 1.237633e-01
1.249464e-01 1.236100e-01
1.256472e-01 1.234566e-01
1.263492e-01 1.233030e-01
1.270524e-01 1.231493e-01
1.277567e-01 1.229955e-01
1.284622e-01 1.228416e-01
1.291689e-01 1.226875e-01
1.298767e-01 1.225333e-01
1.305858e-01 1.223790e-01
1.312960e-01 1.222245e-01
1.320075e-01 1.220699e-01
1.327201e-01 1.219152e-01
1.334340e-01 1.217604e-01
1.341491e-01 1.216054e-01
1.348653e-01 1.214503e-01
1.355828e-01 1.212951e-01
1.363016e-01 1.211397e-01
1.370215e-01 1.209842e-01
1.377427e-01 1.208285e-01
1.384652e-01 1.206728e-01
1.391889e-01 1.205168e-01
1.399138e-01 1.203608e-01
1.406400e-01 1.202046e-01
1.413674e-01 1.200483e-01
1.420962e-01 1.198919e-01
1.428261e-01 1.197353e-01
1.435574e-01 1.195785e-01
1.442899e-01 1.194217e-01
1.450238e-01 1.192647e-01
1.457589e-01 1.191075e-01
1.464953e-01 1.189503e-01
1.472330e-01 1.187929e-01
1.479720e-01 1.186353e-01
1.487123e-01 1.184776e-01
1.494540e-01 1.183198e-01
1.501969e-01 1.181618e-01
1.509412e-01 1.180037e-01
1.516869e-01 1.178454e-01
1.524338e-01 1.176870e-01
1.531821e-01 1.175285e-01
1.539318e-01 1.173698e-01
1.546828e-01 1.172110e-01
1.554351e-01 1.170520e-01
1.561888e-01 1.168929e-01
1.569439e-01 1.167336e-01
1.577004e-01 1.165742e-01
1.584583e-01 1.164147e-01
1.592175e-01 1.162550e-01
1.599781e-01 1.160952e-01
1.607402e-01 1.159352e-01
1.615036e-01 1.157750e-01
1.622684e-01 1.156147e-01
1.630347e-01 1.154543e-01
1.638024e-01 1.152937e-01
1.645715e-01 1.151330e-01
1.653420e-01 1.149721e-01
1.661140e-01 1.148111e-01
1.668874e-01 1.146499e-01
1.676623e-01 1.144886e-01
1.684386e-01 1.143271e-01
1.692165e-01 1.141655e-01
1.699957e-01 1.140037e-01
1.707765e-01 1.138417e-01
1.715587e-01 1.136796e-01
1.723424e-01 1.135174e-01
1.731277e-01 1.133550e-01
1.739144e-01 1.131924e-01
1.747026e-01 1.130297e-01
1.754923e-01 1.128668e-01
1.762836e-01 1.127038e-01
1.770764e-01 1.125406e-01
1.778707e-01 1.123773e-01
1.786666e-01 1.122138e-01
1.794640e-01 1.120501e-01
1.802630e-01 1.118863e-01
1.810635e-01 1.117223e-01
1.818657e-01 1.115581e-01
1.826693e-01 1.113938e-01
1.834746e-01 1.112294e-01
1.842815e-01 1.110647e-01
1.850899e-01 1.109000e-01
1.859000e-01 1.107350e-01
1.867117e-01 1.105699e-01
1.875249e-01 1.104046e-01
1.883399e-01 1.102391e-01
1.891564e-01 1.100735e-01
1.899746e-01 1.099077e-01
1.907944e-01 1.097418e-01
1.916159e-01 1.095757e-01
1.924391e-01 1.094094e-01
1.932639e-01 1.092429e-01
1.940904e-01 1.090763e-01
1.949186e-01 1.089095e-01
1.957485e-01 1.087426e-01
1.965801e-01 1.085754e-01
1.974134e-01 1.084081e-01
1.982484e-01 1.082407e-01
1.990851e-01 1.080730e-01
1.999236e-01 1.079052e-01
2.007638e-01 1.077372e-01
2.016058e-01 1.075690e-01
2.024495e-01 1.074007e-01
2.032950e-01 1.072321e-01
2.041423e-01 1.070634e-01
2.049913e-01 1.068945e-01
2.058422e-01 1.067255e-01
2.066948e-01 1.065563e-01
2.075493e-01 1.063868e-01
2.084055e-01 1.062172e-01
2.092636e-01 1.060475e-01
2.101235e-01 1.058775e-01
2.109853e-01 1.057074e-01
2.118489e-01 1.055370e-01
2.127144e-01 1.053665e-01
2.135818e-01 1.051958e-01
2.144510e-01 1.050250e-01
2.153221e-01 1.048539e-01
2.161952e-01 1.046826e-01
2.170701e-01 1.045112e-01
2.179469e-01 1.043396e-01
2.188257e-01 1.041678e-01
2.197064e-01 1.039958e-01
2.205891e-01 1.038236e-01
2.214737e-01 1.036512e-01
2.223603e-01 1.034786e-01
2.232488e-01 1.033059e-01
2.241394e-01 1.031329e-01
2.250319e-01 1.029598e-01
2.259264e-01 1.027864e-01
2.268230e-01 1.026129e-01
2.277215e-01 1.024391e-01
2.286222e-01 1.022652e-01
2.295248e-01 1.020911e-01
2.304295e-01 1.019167e-01
2.313363e-01 1.017422e-01
2.322452e-01 1.015675e-01
2.331561e-01 1.013925e-01
2.340692e-01 1.012174e-01
2.349843e-01 1.010421e-01
2.359016e-01 1.008665e-01
2.368210e-01 1.006908e-01
2.377426e-01 1.005149e-01
2.386663e-01 1.003387e-01
2.395922e-01 1.001623e-01
2.405202e-01 9.998578e-02
2.414505e-01 9.980900e-02
2.423829e-01 9.963202e-02
2.433176e-01 9.945483e-02
2.442544e-01 9.927742e-02
2.451936e-01 9.909981e-02
2.461349e-01 9.892198e-02
2.470786e-01 9.874394e-02
2.480245e-01 9.856568e-02
2.489726e-01 9.838721e-02
2.499231e-01 9.820852e-02
2.508759e-01 9.802962e-02
2.518310e-01 9.785050e-02
2.527885e-01 9.767116e-02
2.537483e-01 9.749159e-02
2.547104e-01 9.731181e-02
2.556750e-01 9.713181e-02
2.566419e-01 9.695158e-02
2.576112e-01 9.677113e-02
2.585830e-01 9.659045e-02
2.595572e-01 9.640955e-02
2.605338e-01 9.622843e-02
2.615128e-01 9.604707e-02
2.624944e-01 9.586549e-02
2.634784e-01 9.568367e-02
2.644649e-01 9.550163e-02
2.654539e-01 9.531935e-02
2.664455e-01 9.513684e-02
2.674396e-01 9.495410e-02
2.684363e-01 9.477112e-02
2.694355e-01 9.458791e-02
2.704373e-01 9.440446e-02
2.714417e-01 9.422077e-02
