# Variables: pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S massf[0] massf[1] dt_chem e[0] T[0]
 5.000000e-03 2.500000e-02 0.000000e+00 5.000000e-04 1.377327e-01 7.704565e-01 0.000000e+00 0.000000e+00 9.945367e+04 1.097024e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.083116e+06 3.476373e+02
 1.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.375943e-01 3.198569e+00 0.000000e+00 0.000000e+00 9.928731e+04 1.096657e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.082392e+06 3.474048e+02
 2.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.373376e-01 6.006238e+00 0.000000e+00 0.000000e+00 9.897868e+04 1.095975e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.081044e+06 3.469723e+02
 3.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.368765e-01 1.012055e+01 0.000000e+00 0.000000e+00 9.842566e+04 1.094748e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.078626e+06 3.461960e+02
 4.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.362200e-01 1.559953e+01 0.000000e+00 0.000000e+00 9.764008e+04 1.092995e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.075174e+06 3.450881e+02
 5.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.353046e-01 2.304560e+01 0.000000e+00 0.000000e+00 9.654954e+04 1.090544e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.070358e+06 3.435423e+02
 6.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.341446e-01 3.245505e+01 0.000000e+00 0.000000e+00 9.517414e+04 1.087420e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.064234e+06 3.415769e+02
 7.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.327396e-01 4.388132e+01 0.000000e+00 0.000000e+00 9.351938e+04 1.083615e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.056799e+06 3.391905e+02
 8.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.311373e-01 5.700677e+01 0.000000e+00 0.000000e+00 9.164601e+04 1.079240e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.048283e+06 3.364573e+02
 9.500000e-02 2.500000e-02 0.000000e+00 5.000000e-04 1.293829e-01 7.149884e+01 0.000000e+00 0.000000e+00 8.961229e+04 1.074409e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.038920e+06 3.334520e+02
 1.050000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.275258e-01 8.698622e+01 0.000000e+00 0.000000e+00 8.747929e+04 1.069247e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.028960e+06 3.302552e+02
 1.150000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.256024e-01 1.031890e+02 0.000000e+00 0.000000e+00 8.529170e+04 1.063846e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.018592e+06 3.269275e+02
 1.250000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.236392e-01 1.199004e+02 0.000000e+00 0.000000e+00 8.308170e+04 1.058276e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 1.007953e+06 3.235130e+02
 1.350000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.216542e-01 1.369805e+02 0.000000e+00 0.000000e+00 8.087064e+04 1.052583e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 9.971378e+05 3.200417e+02
 1.450000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.196597e-01 1.543301e+02 0.000000e+00 0.000000e+00 7.867322e+04 1.046800e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 9.862116e+05 3.165348e+02
 1.550000e-01 2.500000e-02 0.000000e+00 5.000000e-04 1.176652e-01 1.718750e+02 0.000000e+00 0.000000e+00 7.649992e+04 1.040952e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 -1.000000e+00 9.752234e+05 3.130080e+02
