0.0000	0.0000e00
0.0021	7.7121e19
0.0037	3.8560e20
0.0053	9.2545e20
0.0066	1.7738e21
0.0077	2.7763e21
0.0087	3.9332e21
0.0096	5.0900e21
0.0103	6.2468e21
0.0111	7.4036e21
0.0118	8.5604e21
0.0126	9.6401e21
0.0133	1.0797e22
0.0141	1.1954e22
0.0150	1.3111e22
0.0158	1.4267e22
0.0164	1.5501e22
0.0171	1.6504e22
0.0183	1.6812e22
0.0197	1.6889e22
0.0209	1.6967e22
0.0222	1.7044e22
0.0237	1.7044e22
0.0253	1.7044e22
0.0267	1.7044e22
0.0284	1.7044e22
0.0302	1.7044e22
0.0316	1.7044e22
0.0329	1.7044e22
0.0344	1.7044e22
0.0361	1.7044e22
0.0379	1.7044e22
0.0394	1.7044e22
0.0413	1.7044e22
0.0430	1.7044e22
0.0454	1.7044e22
0.0474	1.7044e22
0.0491	1.7044e22
