0.0000	0.0000e00
0.0014	1.5424e20
0.0027	3.8560e20
0.0040	8.4833e20
0.0053	1.3111e21
0.0067	1.6967e21
0.0081	2.0051e21
0.0094	2.3136e21
0.0112	2.6992e21
0.0128	3.0077e21
0.0146	3.4704e21
0.0159	4.0874e21
0.0171	4.7815e21
0.0181	4.9357e21
0.0192	4.9357e21
0.0206	4.9357e21
0.0219	4.9357e21
0.0234	4.9357e21
0.0248	4.9357e21
0.0264	4.9357e21
0.0281	4.9357e21
0.0301	4.9357e21
0.0319	4.9357e21
0.0334	4.9357e21
0.0350	4.9357e21
0.0364	4.9357e21
0.0384	4.9357e21
0.0400	4.9357e21
0.0418	4.9357e21
0.0436	4.9357e21
0.0458	4.9357e21
0.0477	4.9357e21
0.0492	4.9357e21
