# ballute.data
# Columns:
# 1: x (m)
# 2: T (K)
# 3: p (Pa)
# 4: rho (kg/m^3)
# 5: e (J/kg)
# 6: a (m/s)
# 7: u (m/s)
# 8: M 
# 9 - 27: species mole fractions
5.447390e-03 1.002100e+04 6.410607e+01 2.083185e-05 1.211567e+07 1.916260e+03 6.170928e+02 3.220298e-01 9.369587e-01 4.803921e-02 8.046191e-04 2.598043e-04 2.307024e-04 4.038278e-10 8.345324e-04 1.270131e-07 8.670075e-07 1.248676e-06 1.122431e-03 7.654826e-06 3.806736e-04 1.041539e-07 2.320430e-12 1.000000e+00 8.332497e-05 1.663874e-05 9.865843e-03 
5.703688e-03 1.001617e+04 6.410156e+01 2.082003e-05 1.211392e+07 1.916932e+03 6.174432e+02 3.220997e-01 9.359862e-01 4.791069e-02 8.387548e-04 2.818158e-04 2.535050e-04 5.298262e-10 9.030891e-04 1.517396e-07 9.724291e-07 1.433101e-06 1.232270e-03 8.729095e-06 3.949506e-04 1.029520e-07 2.665447e-12 1.000000e+00 8.305491e-05 1.733479e-05 1.069564e-02 
5.939809e-03 1.001156e+04 6.409733e+01 2.080892e-05 1.211228e+07 1.917565e+03 6.177726e+02 3.221651e-01 9.350649e-01 4.778995e-02 8.698235e-04 3.026142e-04 2.754431e-04 6.731659e-10 9.681248e-04 1.775156e-07 1.077068e-06 1.618320e-06 1.339289e-03 9.799609e-06 4.081790e-04 1.013340e-07 3.015389e-12 1.000000e+00 8.280142e-05 1.796731e-05 1.147887e-02 
6.162958e-03 1.000708e+04 6.409326e+01 2.079826e-05 1.211070e+07 1.918176e+03 6.180894e+02 3.222277e-01 9.341729e-01 4.767384e-02 8.988594e-04 3.227036e-04 2.969896e-04 8.367488e-10 1.031211e-03 2.047195e-07 1.182901e-06 1.807417e-06 1.445602e-03 1.088449e-05 4.207574e-04 9.939322e-08 3.376348e-12 1.000000e+00 8.255791e-05 1.855757e-05 1.223463e-02 
6.373041e-03 1.000274e+04 6.408937e+01 2.078808e-05 1.210919e+07 1.918761e+03 6.183921e+02 3.222872e-01 9.333149e-01 4.756280e-02 9.259133e-04 3.419823e-04 3.179908e-04 1.019503e-09 1.092019e-03 2.330290e-07 1.288978e-06 1.998388e-06 1.550315e-03 1.197239e-05 4.326753e-04 9.723585e-08 3.743576e-12 1.000000e+00 8.232530e-05 1.910676e-05 1.295920e-02 
6.571264e-03 9.998545e+03 6.408565e+01 2.077836e-05 1.210775e+07 1.919321e+03 6.186814e+02 3.223439e-01 9.324896e-01 4.745654e-02 9.511958e-04 3.604815e-04 3.384380e-04 1.220993e-09 1.150635e-03 2.622879e-07 1.395033e-06 2.190477e-06 1.653242e-03 1.305926e-05 4.439936e-04 9.493895e-08 4.114777e-12 1.000000e+00 8.210298e-05 1.961930e-05 1.365382e-02 
6.759112e-03 9.994482e+03 6.408208e+01 2.076905e-05 1.210637e+07 1.919859e+03 6.189586e+02 3.223979e-01 9.316939e-01 4.735455e-02 9.749421e-04 3.782764e-04 3.583765e-04 1.441187e-09 1.207276e-03 2.924261e-07 1.501094e-06 2.383503e-06 1.754487e-03 1.414437e-05 4.547896e-04 9.255697e-08 4.491020e-12 1.000000e+00 8.188984e-05 2.010008e-05 1.432142e-02 
6.939420e-03 9.990503e+03 6.407863e+01 2.076004e-05 1.210503e+07 1.920382e+03 6.192273e+02 3.224501e-01 9.309182e-01 4.725550e-02 9.975456e-04 3.955876e-04 3.780244e-04 1.682343e-09 1.262632e-03 3.236741e-07 1.608172e-06 2.579126e-06 1.855059e-03 1.523721e-05 4.652199e-04 9.010869e-08 4.874942e-12 1.000000e+00 8.168308e-05 2.055717e-05 1.497031e-02 
7.112345e-03 9.986616e+03 6.407529e+01 2.075133e-05 1.210373e+07 1.920889e+03 6.194873e+02 3.225004e-01 9.301636e-01 4.715947e-02 1.019053e-03 4.123928e-04 3.973332e-04 1.943907e-09 1.316618e-03 3.558778e-07 1.715891e-06 2.776508e-06 1.954631e-03 1.633318e-05 4.752883e-04 8.763467e-08 5.263842e-12 1.000000e+00 8.148287e-05 2.099158e-05 1.559973e-02 
7.279798e-03 9.982785e+03 6.407203e+01 2.074283e-05 1.210247e+07 1.921384e+03 6.197410e+02 3.225493e-01 9.294233e-01 4.706553e-02 1.039726e-03 4.288472e-04 4.164618e-04 2.228197e-09 1.369721e-03 3.892398e-07 1.825048e-06 2.976981e-06 2.053957e-03 1.743977e-05 4.851011e-04 8.514212e-08 5.660871e-12 1.000000e+00 8.128727e-05 2.140864e-05 1.621551e-02 
7.440914e-03 9.979039e+03 6.406887e+01 2.073461e-05 1.210124e+07 1.921865e+03 6.199869e+02 3.225964e-01 9.287023e-01 4.697429e-02 1.059476e-03 4.448402e-04 4.352637e-04 2.533145e-09 1.421572e-03 4.234450e-07 1.934724e-06 3.178745e-06 2.152217e-03 1.854706e-05 4.946033e-04 8.267206e-08 6.061658e-12 1.000000e+00 8.109752e-05 2.180666e-05 1.681357e-02 
7.597328e-03 9.975347e+03 6.406578e+01 2.072658e-05 1.210004e+07 1.922336e+03 6.202270e+02 3.226423e-01 9.279944e-01 4.688492e-02 1.078521e-03 4.605113e-04 4.538864e-04 2.861181e-09 1.472612e-03 4.587035e-07 2.045695e-06 3.383127e-06 2.250125e-03 1.966244e-05 5.038866e-04 8.022296e-08 6.469486e-12 1.000000e+00 8.091189e-05 2.219007e-05 1.739915e-02 
7.748750e-03 9.971722e+03 6.406277e+01 2.071877e-05 1.209888e+07 1.922796e+03 6.204607e+02 3.226868e-01 9.273019e-01 4.679768e-02 1.096841e-03 4.758130e-04 4.722593e-04 3.211188e-09 1.522676e-03 4.948325e-07 2.157472e-06 3.589135e-06 2.347264e-03 2.078054e-05 5.129300e-04 7.781815e-08 6.881758e-12 1.000000e+00 8.073092e-05 2.255850e-05 1.797051e-02 
7.896367e-03 9.968140e+03 6.405983e+01 2.071112e-05 1.209774e+07 1.923247e+03 6.206898e+02 3.227302e-01 9.266202e-01 4.671197e-02 1.114593e-03 4.908489e-04 4.904943e-04 3.585462e-09 1.572092e-03 5.320086e-07 2.270678e-06 3.797836e-06 2.444182e-03 2.190718e-05 5.218009e-04 7.545423e-08 7.300496e-12 1.000000e+00 8.055331e-05 2.291513e-05 1.853155e-02 
7.982687e-03 9.966024e+03 6.405810e+01 2.070664e-05 1.209707e+07 1.923512e+03 6.208242e+02 3.227556e-01 9.262186e-01 4.666154e-02 1.124924e-03 4.996935e-04 5.013042e-04 3.820389e-09 1.601265e-03 5.546667e-07 2.338860e-06 3.923530e-06 2.501887e-03 2.258286e-05 5.270139e-04 7.406581e-08 7.546111e-12 1.000000e+00 8.044893e-05 2.312253e-05 1.886138e-02 
8.085145e-03 9.963491e+03 6.405604e+01 2.070131e-05 1.209627e+07 1.923827e+03 6.209842e+02 3.227858e-01 9.257392e-01 4.660141e-02 1.137142e-03 5.102404e-04 5.142751e-04 4.115451e-09 1.636154e-03 5.824628e-07 2.421731e-06 4.076276e-06 2.571342e-03 2.340114e-05 5.332262e-04 7.241786e-08 7.854052e-12 1.000000e+00 8.032455e-05 2.336763e-05 1.925452e-02 
8.187602e-03 9.960937e+03 6.405398e+01 2.069596e-05 1.209547e+07 1.924145e+03 6.211446e+02 3.228160e-01 9.252568e-01 4.654097e-02 1.149310e-03 5.208388e-04 5.273974e-04 4.428918e-09 1.671326e-03 6.112585e-07 2.506748e-06 4.232923e-06 2.641839e-03 2.423718e-05 5.394656e-04 7.077299e-08 8.170318e-12 1.000000e+00 8.019966e-05 2.361159e-05 1.964939e-02 
8.290059e-03 9.958361e+03 6.405191e+01 2.069060e-05 1.209467e+07 1.924463e+03 6.213055e+02 3.228462e-01 9.247715e-01 4.648023e-02 1.161431e-03 5.314874e-04 5.406703e-04 4.761660e-09 1.706780e-03 6.410751e-07 2.593954e-06 4.393521e-06 2.713374e-03 2.509110e-05 5.457326e-04 6.913451e-08 8.494993e-12 1.000000e+00 8.007425e-05 2.385442e-05 2.004593e-02 
8.392517e-03 9.955764e+03 6.404984e+01 2.068523e-05 1.209387e+07 1.924783e+03 6.214668e+02 3.228763e-01 9.242834e-01 4.641919e-02 1.173504e-03 5.421847e-04 5.540930e-04 5.114579e-09 1.742513e-03 6.719343e-07 2.683391e-06 4.558118e-06 2.785942e-03 2.596298e-05 5.520274e-04 6.750558e-08 8.828152e-12 1.000000e+00 7.994834e-05 2.409613e-05 2.044408e-02 
8.494974e-03 9.953145e+03 6.404776e+01 2.067985e-05 1.209306e+07 1.925104e+03 6.216285e+02 3.229065e-01 9.237925e-01 4.635786e-02 1.185531e-03 5.529293e-04 5.676648e-04 5.488603e-09 1.778524e-03 7.038577e-07 2.775100e-06 4.726761e-06 2.859539e-03 2.685291e-05 5.583504e-04 6.588916e-08 9.169870e-12 1.000000e+00 7.982194e-05 2.433675e-05 2.084381e-02 
8.597431e-03 9.950506e+03 6.404568e+01 2.067446e-05 1.209225e+07 1.925426e+03 6.217906e+02 3.229366e-01 9.232989e-01 4.629625e-02 1.197512e-03 5.637199e-04 5.813847e-04 5.884688e-09 1.814810e-03 7.368670e-07 2.869126e-06 4.899498e-06 2.934160e-03 2.776100e-05 5.647019e-04 6.428803e-08 9.520214e-12 1.000000e+00 7.969507e-05 2.457630e-05 2.124504e-02 
8.699888e-03 9.947846e+03 6.404359e+01 2.066906e-05 1.209144e+07 1.925749e+03 6.219530e+02 3.229668e-01 9.228027e-01 4.623434e-02 1.209449e-03 5.745551e-04 5.952521e-04 6.303821e-09 1.851369e-03 7.709841e-07 2.965512e-06 5.076379e-06 3.009799e-03 2.868732e-05 5.710822e-04 6.270477e-08 9.879253e-12 1.000000e+00 7.956773e-05 2.481478e-05 2.164774e-02 
8.802346e-03 9.945165e+03 6.404150e+01 2.066365e-05 1.209063e+07 1.926074e+03 6.221157e+02 3.229969e-01 9.223038e-01 4.617216e-02 1.221341e-03 5.854337e-04 6.092660e-04 6.747018e-09 1.888199e-03 8.062311e-07 3.064303e-06 5.257450e-06 3.086451e-03 2.963196e-05 5.774916e-04 6.114179e-08 1.024705e-11 1.000000e+00 7.943993e-05 2.505223e-05 2.205185e-02 
8.904803e-03 9.942464e+03 6.403940e+01 2.065824e-05 1.208982e+07 1.926399e+03 6.222788e+02 3.230269e-01 9.218024e-01 4.610970e-02 1.233190e-03 5.963544e-04 6.234257e-04 7.215323e-09 1.925299e-03 8.426299e-07 3.165545e-06 5.442760e-06 3.164110e-03 3.059500e-05 5.839303e-04 5.960130e-08 1.062366e-11 1.000000e+00 7.931169e-05 2.528865e-05 2.245731e-02 
9.007260e-03 9.939743e+03 6.403730e+01 2.065282e-05 1.208901e+07 1.926726e+03 6.224421e+02 3.230570e-01 9.212984e-01 4.604697e-02 1.244996e-03 6.073159e-04 6.377303e-04 7.709812e-09 1.962666e-03 8.802027e-07 3.269282e-06 5.632356e-06 3.242771e-03 3.157653e-05 5.903988e-04 5.808530e-08 1.100915e-11 1.000000e+00 7.918301e-05 2.552405e-05 2.286410e-02 
9.109718e-03 9.937002e+03 6.403520e+01 2.064739e-05 1.208819e+07 1.927053e+03 6.226057e+02 3.230870e-01 9.207920e-01 4.598397e-02 1.256760e-03 6.183169e-04 6.521791e-04 8.231592e-09 2.000298e-03 9.189718e-07 3.375562e-06 5.826286e-06 3.322428e-03 3.257662e-05 5.968971e-04 5.659564e-08 1.140357e-11 1.000000e+00 7.905389e-05 2.575847e-05 2.327215e-02 
9.212175e-03 9.934242e+03 6.403309e+01 2.064196e-05 1.208738e+07 1.927381e+03 6.227695e+02 3.231169e-01 9.202832e-01 4.592071e-02 1.268484e-03 6.293564e-04 6.667712e-04 8.781799e-09 2.038194e-03 9.589595e-07 3.484432e-06 6.024598e-06 3.403073e-03 3.359534e-05 6.034257e-04 5.513396e-08 1.180696e-11 1.000000e+00 7.892436e-05 2.599191e-05 2.368142e-02 
9.314632e-03 9.931462e+03 6.403098e+01 2.063652e-05 1.208656e+07 1.927711e+03 6.229336e+02 3.231468e-01 9.197721e-01 4.585718e-02 1.280166e-03 6.404331e-04 6.815058e-04 9.361602e-09 2.076351e-03 1.000188e-06 3.595940e-06 6.227340e-06 3.484702e-03 3.463277e-05 6.099847e-04 5.370169e-08 1.221939e-11 1.000000e+00 7.879443e-05 2.622439e-05 2.409186e-02 
9.417089e-03 9.928663e+03 6.402887e+01 2.063108e-05 1.208574e+07 1.928041e+03 6.230978e+02 3.231767e-01 9.192586e-01 4.579340e-02 1.291809e-03 6.515458e-04 6.963821e-04 9.972201e-09 2.114767e-03 1.042681e-06 3.710135e-06 6.434558e-06 3.567307e-03 3.568898e-05 6.165745e-04 5.230013e-08 1.264088e-11 1.000000e+00 7.866409e-05 2.645592e-05 2.450344e-02 
9.519547e-03 9.925845e+03 6.402676e+01 2.062564e-05 1.208492e+07 1.928372e+03 6.232622e+02 3.232064e-01 9.187430e-01 4.572936e-02 1.303413e-03 6.626934e-04 7.113992e-04 1.061483e-08 2.153442e-03 1.086459e-06 3.827065e-06 6.646301e-06 3.650881e-03 3.676404e-05 6.231952e-04 5.093037e-08 1.307149e-11 1.000000e+00 7.853335e-05 2.668652e-05 2.491611e-02 
9.622004e-03 9.923009e+03 6.402464e+01 2.062019e-05 1.208410e+07 1.928704e+03 6.234269e+02 3.232362e-01 9.182251e-01 4.566507e-02 1.314979e-03 6.738749e-04 7.265564e-04 1.129075e-08 2.192372e-03 1.131547e-06 3.946781e-06 6.862615e-06 3.735417e-03 3.785801e-05 6.298471e-04 4.959335e-08 1.351125e-11 1.000000e+00 7.840224e-05 2.691621e-05 2.532982e-02 
9.706107e-03 9.920666e+03 6.402291e+01 2.061572e-05 1.208343e+07 1.928977e+03 6.235621e+02 3.232605e-01 9.177983e-01 4.561211e-02 1.324444e-03 6.830777e-04 7.391022e-04 1.187137e-08 2.224517e-03 1.169551e-06 4.047167e-06 7.043627e-06 3.805528e-03 3.877017e-05 6.353309e-04 4.852050e-08 1.386860e-11 1.000000e+00 7.829433e-05 2.710407e-05 2.567017e-02 
9.768170e-03 9.918930e+03 6.402162e+01 2.061242e-05 1.208293e+07 1.929179e+03 6.236619e+02 3.232785e-01 9.174825e-01 4.557293e-02 1.331413e-03 6.898826e-04 7.484201e-04 1.231522e-08 2.248348e-03 1.198178e-06 4.122487e-06 7.179215e-06 3.857686e-03 3.945151e-05 6.393915e-04 4.774293e-08 1.414392e-11 1.000000e+00 7.821454e-05 2.724233e-05 2.592175e-02 
9.830234e-03 9.917187e+03 6.402034e+01 2.060912e-05 1.208243e+07 1.929381e+03 6.237618e+02 3.232964e-01 9.171659e-01 4.553365e-02 1.338368e-03 6.966989e-04 7.577887e-04 1.277245e-08 2.272271e-03 1.227306e-06 4.198875e-06 7.316522e-06 3.910191e-03 4.013984e-05 6.434637e-04 4.697801e-08 1.442264e-11 1.000000e+00 7.813462e-05 2.738026e-05 2.617368e-02 
9.892298e-03 9.915437e+03 6.401905e+01 2.060582e-05 1.208194e+07 1.929583e+03 6.238618e+02 3.233143e-01 9.168485e-01 4.549429e-02 1.345310e-03 7.035265e-04 7.672077e-04 1.324339e-08 2.296285e-03 1.256940e-06 4.276343e-06 7.455560e-06 3.963041e-03 4.083518e-05 6.475477e-04 4.622582e-08 1.470474e-11 1.000000e+00 7.805457e-05 2.751787e-05 2.642594e-02 
9.954362e-03 9.913680e+03 6.401777e+01 2.060252e-05 1.208144e+07 1.929786e+03 6.239617e+02 3.233322e-01 9.165304e-01 4.545484e-02 1.352239e-03 7.103651e-04 7.766770e-04 1.372833e-08 2.320391e-03 1.287084e-06 4.354901e-06 7.596338e-06 4.016233e-03 4.153754e-05 6.516434e-04 4.548644e-08 1.499025e-11 1.000000e+00 7.797439e-05 2.765516e-05 2.667854e-02 
1.001643e-02 9.911917e+03 6.401648e+01 2.059922e-05 1.208094e+07 1.929988e+03 6.240618e+02 3.233500e-01 9.162116e-01 4.541530e-02 1.359155e-03 7.172144e-04 7.861963e-04 1.422759e-08 2.344588e-03 1.317745e-06 4.434561e-06 7.738867e-06 4.069768e-03 4.224693e-05 6.557508e-04 4.475992e-08 1.527916e-11 1.000000e+00 7.789408e-05 2.779214e-05 2.693146e-02 
1.007849e-02 9.910148e+03 6.401520e+01 2.059592e-05 1.208044e+07 1.930192e+03 6.241618e+02 3.233678e-01 9.158920e-01 4.537567e-02 1.366058e-03 7.240743e-04 7.957656e-04 1.474149e-08 2.368876e-03 1.348926e-06 4.515336e-06 7.883157e-06 4.123642e-03 4.296336e-05 6.598702e-04 4.404630e-08 1.557147e-11 1.000000e+00 7.781364e-05 2.792881e-05 2.718469e-02 
1.014055e-02 9.908372e+03 6.401391e+01 2.059261e-05 1.207994e+07 1.930395e+03 6.242619e+02 3.233856e-01 9.155718e-01 4.533596e-02 1.372948e-03 7.309446e-04 8.053846e-04 1.527035e-08 2.393253e-03 1.380633e-06 4.597237e-06 8.029219e-06 4.177854e-03 4.368685e-05 6.640014e-04 4.334561e-08 1.586720e-11 1.000000e+00 7.773308e-05 2.806518e-05 2.743822e-02 
1.020262e-02 9.906590e+03 6.401262e+01 2.058931e-05 1.207945e+07 1.930598e+03 6.243620e+02 3.234033e-01 9.152508e-01 4.529617e-02 1.379825e-03 7.378249e-04 8.150532e-04 1.581450e-08 2.417721e-03 1.412871e-06 4.680276e-06 8.177063e-06 4.232403e-03 4.441740e-05 6.681446e-04 4.265785e-08 1.616634e-11 1.000000e+00 7.765240e-05 2.820123e-05 2.769206e-02 
1.026468e-02 9.904801e+03 6.401134e+01 2.058601e-05 1.207895e+07 1.930802e+03 6.244621e+02 3.234210e-01 9.149291e-01 4.525629e-02 1.386689e-03 7.447151e-04 8.247710e-04 1.637427e-08 2.442277e-03 1.445646e-06 4.764465e-06 8.326699e-06 4.287286e-03 4.515503e-05 6.722998e-04 4.198300e-08 1.646890e-11 1.000000e+00 7.757160e-05 2.833699e-05 2.794618e-02 
1.032674e-02 9.903006e+03 6.401005e+01 2.058271e-05 1.207845e+07 1.931006e+03 6.245622e+02 3.234387e-01 9.146067e-01 4.521633e-02 1.393542e-03 7.516151e-04 8.345381e-04 1.695001e-08 2.466923e-03 1.478962e-06 4.849817e-06 8.478139e-06 4.342502e-03 4.589975e-05 6.764670e-04 4.132103e-08 1.677489e-11 1.000000e+00 7.749067e-05 2.847245e-05 2.820059e-02 
1.038881e-02 9.901205e+03 6.400876e+01 2.057941e-05 1.207795e+07 1.931211e+03 6.246624e+02 3.234564e-01 9.142837e-01 4.517628e-02 1.400381e-03 7.585245e-04 8.443541e-04 1.754205e-08 2.491657e-03 1.512825e-06 4.936343e-06 8.631391e-06 4.398049e-03 4.665157e-05 6.806463e-04 4.067192e-08 1.708430e-11 1.000000e+00 7.740963e-05 2.860761e-05 2.845527e-02 
1.045087e-02 9.899397e+03 6.400747e+01 2.057611e-05 1.207745e+07 1.931415e+03 6.247625e+02 3.234740e-01 9.139599e-01 4.513616e-02 1.407209e-03 7.654432e-04 8.542189e-04 1.815073e-08 2.516480e-03 1.547240e-06 5.024056e-06 8.786467e-06 4.453925e-03 4.741050e-05 6.848378e-04 4.003560e-08 1.739713e-11 1.000000e+00 7.732847e-05 2.874249e-05 2.871021e-02 
1.051294e-02 9.897584e+03 6.400619e+01 2.057281e-05 1.207695e+07 1.931620e+03 6.248627e+02 3.234916e-01 9.136356e-01 4.509595e-02 1.414025e-03 7.723710e-04 8.641324e-04 1.877642e-08 2.541390e-03 1.582212e-06 5.112968e-06 8.943377e-06 4.510129e-03 4.817654e-05 6.890414e-04 3.941200e-08 1.771340e-11 1.000000e+00 7.724720e-05 2.887707e-05 2.896541e-02 
1.057500e-02 9.895764e+03 6.400490e+01 2.056951e-05 1.207645e+07 1.931824e+03 6.249629e+02 3.235092e-01 9.133105e-01 4.505566e-02 1.420829e-03 7.793076e-04 8.740942e-04 1.941947e-08 2.566387e-03 1.617746e-06 5.203092e-06 9.102131e-06 4.566658e-03 4.894971e-05 6.932573e-04 3.880105e-08 1.803310e-11 1.000000e+00 7.716582e-05 2.901136e-05 2.922087e-02 
1.063706e-02 9.893938e+03 6.400361e+01 2.056622e-05 1.207595e+07 1.932030e+03 6.250631e+02 3.235267e-01 9.129849e-01 4.501529e-02 1.427620e-03 7.862530e-04 8.841043e-04 2.008023e-08 2.591472e-03 1.653847e-06 5.294440e-06 9.262739e-06 4.623510e-03 4.973002e-05 6.974854e-04 3.820265e-08 1.835622e-11 1.000000e+00 7.708432e-05 2.914537e-05 2.947656e-02 
1.069913e-02 9.892106e+03 6.400232e+01 2.056292e-05 1.207546e+07 1.932235e+03 6.251633e+02 3.235442e-01 9.126586e-01 4.497484e-02 1.434401e-03 7.932068e-04 8.941625e-04 2.075908e-08 2.616643e-03 1.690520e-06 5.387025e-06 9.425212e-06 4.680684e-03 5.051748e-05 7.017258e-04 3.761670e-08 1.868278e-11 1.000000e+00 7.700272e-05 2.927910e-05 2.973249e-02 
1.076119e-02 9.890269e+03 6.400103e+01 2.055963e-05 1.207496e+07 1.932440e+03 6.252634e+02 3.235616e-01 9.123317e-01 4.493432e-02 1.441169e-03 8.001688e-04 9.042685e-04 2.145638e-08 2.641900e-03 1.727772e-06 5.480860e-06 9.589559e-06 4.738178e-03 5.131210e-05 7.059786e-04 3.704310e-08 1.901277e-11 1.000000e+00 7.692101e-05 2.941255e-05 2.998865e-02 
1.082326e-02 9.888425e+03 6.399975e+01 2.055633e-05 1.207446e+07 1.932646e+03 6.253636e+02 3.235790e-01 9.120041e-01 4.489371e-02 1.447927e-03 8.071390e-04 9.144222e-04 2.217252e-08 2.667243e-03 1.765606e-06 5.575958e-06 9.755792e-06 4.795990e-03 5.211387e-05 7.102438e-04 3.648171e-08 1.934619e-11 1.000000e+00 7.683919e-05 2.954572e-05 3.024504e-02 
1.088532e-02 9.886575e+03 6.399846e+01 2.055304e-05 1.207396e+07 1.932852e+03 6.254638e+02 3.235964e-01 9.116760e-01 4.485303e-02 1.454672e-03 8.141171e-04 9.246235e-04 2.290787e-08 2.692672e-03 1.804029e-06 5.672330e-06 9.923920e-06 4.854118e-03 5.292283e-05 7.145215e-04 3.593241e-08 1.968304e-11 1.000000e+00 7.675726e-05 2.967862e-05 3.050163e-02 
1.094738e-02 9.884719e+03 6.399717e+01 2.054975e-05 1.207346e+07 1.933057e+03 6.255639e+02 3.236137e-01 9.113472e-01 4.481227e-02 1.461407e-03 8.211029e-04 9.348720e-04 2.366282e-08 2.718186e-03 1.843044e-06 5.769991e-06 1.009395e-05 4.912560e-03 5.373896e-05 7.188116e-04 3.539506e-08 2.002332e-11 1.000000e+00 7.667523e-05 2.981124e-05 3.075844e-02 
1.100945e-02 9.882858e+03 6.399588e+01 2.054646e-05 1.207296e+07 1.933264e+03 6.256641e+02 3.236310e-01 9.110179e-01 4.477144e-02 1.468130e-03 8.280963e-04 9.451677e-04 2.443775e-08 2.743784e-03 1.882659e-06 5.868954e-06 1.026590e-05 4.971314e-03 5.456228e-05 7.231142e-04 3.486951e-08 2.036703e-11 1.000000e+00 7.659310e-05 2.994360e-05 3.101544e-02 
