# pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S tke omega massf[0] e[0] T[0] 
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.006993e-08 9.313658e-02 2.410249e+01 -4.088617e-03 0.000000e+00 7.185869e+03 3.286577e+02 1.694944e-05 2.375726e-02 2.292887e-09 2.588444e-06 0.000000e+00 2.360669e+00 3.289591e+08 1.000000e+00 1.928854e+05 2.687704e+02
0.000000e+00 0.000000e+00 6.260780e-06 6.007151e-08 9.314076e-02 2.407327e+01 -4.099265e-03 0.000000e+00 7.185617e+03 3.286444e+02 1.694837e-05 2.375551e-02 2.288119e-09 2.583062e-06 0.000000e+00 2.355588e+00 3.289325e+08 1.000000e+00 1.928700e+05 2.687489e+02
