# pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S tke omega massf[0] e[0] T[0] 
0.000000e+00 0.000000e+00 3.934909e-02 1.012483e-05 3.549373e-01 6.716068e+02 2.281449e+00 0.000000e+00 7.188345e+03 1.683847e+02 4.768218e-06 5.588951e-03 7.743886e-07 8.742087e-04 0.000000e+00 1.291260e-02 5.918428e+03 1.000000e+00 5.063108e+04 7.055034e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012456e-05 3.549349e-01 6.716069e+02 2.284283e+00 0.000000e+00 7.188276e+03 1.683845e+02 4.768204e-06 5.588932e-03 7.756450e-07 8.756270e-04 0.000000e+00 1.301199e-02 5.954282e+03 1.000000e+00 5.063095e+04 7.055015e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012483e-05 3.549373e-01 6.716068e+02 2.281449e+00 0.000000e+00 7.188345e+03 1.683847e+02 4.768218e-06 5.588951e-03 7.743886e-07 8.742087e-04 0.000000e+00 1.291260e-02 5.918428e+03 1.000000e+00 5.063108e+04 7.055034e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012456e-05 3.549349e-01 6.716069e+02 2.284283e+00 0.000000e+00 7.188276e+03 1.683845e+02 4.768204e-06 5.588932e-03 7.756450e-07 8.756270e-04 0.000000e+00 1.301199e-02 5.954282e+03 1.000000e+00 5.063095e+04 7.055015e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012483e-05 3.549373e-01 6.716068e+02 2.281449e+00 0.000000e+00 7.188345e+03 1.683847e+02 4.768218e-06 5.588951e-03 7.743886e-07 8.742087e-04 0.000000e+00 1.291260e-02 5.918428e+03 1.000000e+00 5.063108e+04 7.055034e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012456e-05 3.549349e-01 6.716069e+02 2.284283e+00 0.000000e+00 7.188276e+03 1.683845e+02 4.768204e-06 5.588932e-03 7.756450e-07 8.756270e-04 0.000000e+00 1.301199e-02 5.954282e+03 1.000000e+00 5.063095e+04 7.055015e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012483e-05 3.549373e-01 6.716068e+02 2.281449e+00 0.000000e+00 7.188345e+03 1.683847e+02 4.768218e-06 5.588951e-03 7.743886e-07 8.742087e-04 0.000000e+00 1.291260e-02 5.918428e+03 1.000000e+00 5.063108e+04 7.055034e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012456e-05 3.549349e-01 6.716069e+02 2.284283e+00 0.000000e+00 7.188276e+03 1.683845e+02 4.768204e-06 5.588932e-03 7.756450e-07 8.756270e-04 0.000000e+00 1.301199e-02 5.954282e+03 1.000000e+00 5.063095e+04 7.055015e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012483e-05 3.549373e-01 6.716068e+02 2.281449e+00 0.000000e+00 7.188345e+03 1.683847e+02 4.768218e-06 5.588951e-03 7.743886e-07 8.742087e-04 0.000000e+00 1.291260e-02 5.918428e+03 1.000000e+00 5.063108e+04 7.055034e+01
0.000000e+00 0.000000e+00 3.934909e-02 1.012456e-05 3.549349e-01 6.716069e+02 2.284283e+00 0.000000e+00 7.188276e+03 1.683845e+02 4.768204e-06 5.588932e-03 7.756450e-07 8.756270e-04 0.000000e+00 1.301199e-02 5.954282e+03 1.000000e+00 5.063095e+04 7.055015e+01
