# pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S tke omega massf[0] e[0] T[0] 
0.000000e+00 0.000000e+00 6.158753e-03 1.830724e-06 1.912376e-01 5.757659e+02 6.537029e-01 0.000000e+00 7.053385e+03 2.272406e+02 8.884243e-06 1.126885e-02 2.665273e-03 3.380653e+00 0.000000e+00 1.044301e+03 3.346931e+04 1.000000e+00 9.221266e+04 1.284909e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830676e-06 1.916640e-01 5.763245e+02 6.579247e-01 0.000000e+00 7.053706e+03 2.269930e+02 8.865584e-06 1.124179e-02 2.659675e-03 3.372538e+00 0.000000e+00 1.040616e+03 3.350953e+04 1.000000e+00 9.201173e+04 1.282109e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830724e-06 1.912376e-01 5.757659e+02 6.537029e-01 0.000000e+00 7.053385e+03 2.272406e+02 8.884243e-06 1.126885e-02 2.665273e-03 3.380653e+00 0.000000e+00 1.044301e+03 3.346931e+04 1.000000e+00 9.221266e+04 1.284909e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830676e-06 1.916640e-01 5.763245e+02 6.579247e-01 0.000000e+00 7.053706e+03 2.269930e+02 8.865584e-06 1.124179e-02 2.659675e-03 3.372538e+00 0.000000e+00 1.040616e+03 3.350953e+04 1.000000e+00 9.201173e+04 1.282109e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830724e-06 1.912376e-01 5.757659e+02 6.537029e-01 0.000000e+00 7.053385e+03 2.272406e+02 8.884243e-06 1.126885e-02 2.665273e-03 3.380653e+00 0.000000e+00 1.044301e+03 3.346931e+04 1.000000e+00 9.221266e+04 1.284909e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830676e-06 1.916640e-01 5.763245e+02 6.579247e-01 0.000000e+00 7.053706e+03 2.269930e+02 8.865584e-06 1.124179e-02 2.659675e-03 3.372538e+00 0.000000e+00 1.040616e+03 3.350953e+04 1.000000e+00 9.201173e+04 1.282109e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830724e-06 1.912376e-01 5.757659e+02 6.537029e-01 0.000000e+00 7.053385e+03 2.272406e+02 8.884243e-06 1.126885e-02 2.665273e-03 3.380653e+00 0.000000e+00 1.044301e+03 3.346931e+04 1.000000e+00 9.221266e+04 1.284909e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830676e-06 1.916640e-01 5.763245e+02 6.579247e-01 0.000000e+00 7.053706e+03 2.269930e+02 8.865584e-06 1.124179e-02 2.659675e-03 3.372538e+00 0.000000e+00 1.040616e+03 3.350953e+04 1.000000e+00 9.201173e+04 1.282109e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830724e-06 1.912376e-01 5.757659e+02 6.537029e-01 0.000000e+00 7.053385e+03 2.272406e+02 8.884243e-06 1.126885e-02 2.665273e-03 3.380653e+00 0.000000e+00 1.044301e+03 3.346931e+04 1.000000e+00 9.221266e+04 1.284909e+02
0.000000e+00 0.000000e+00 6.158753e-03 1.830676e-06 1.916640e-01 5.763245e+02 6.579247e-01 0.000000e+00 7.053706e+03 2.269930e+02 8.865584e-06 1.124179e-02 2.659675e-03 3.372538e+00 0.000000e+00 1.040616e+03 3.350953e+04 1.000000e+00 9.201173e+04 1.282109e+02
