# pos.x pos.y pos.z volume rho vel.x vel.y vel.z p a mu k[0] mu_t k_t S tke omega massf[0] e[0] T[0] 
0.000000e+00 0.000000e+00 2.187106e-04 1.224294e-07 1.122330e-01 3.496986e+02 5.143722e-03 0.000000e+00 7.056198e+03 2.966817e+02 1.434772e-05 1.958108e-02 1.543578e-04 1.742549e-01 0.000000e+00 1.731726e+03 1.260804e+06 1.000000e+00 1.571790e+05 2.190162e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224262e-07 1.122845e-01 3.500476e+02 7.993405e-03 0.000000e+00 7.056234e+03 2.966144e+02 1.434228e-05 1.957248e-02 1.545465e-04 1.744678e-01 0.000000e+00 1.733825e+03 1.261369e+06 1.000000e+00 1.571077e+05 2.189169e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224294e-07 1.122330e-01 3.496986e+02 5.143722e-03 0.000000e+00 7.056198e+03 2.966817e+02 1.434772e-05 1.958108e-02 1.543578e-04 1.742549e-01 0.000000e+00 1.731726e+03 1.260804e+06 1.000000e+00 1.571790e+05 2.190162e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224262e-07 1.122845e-01 3.500476e+02 7.993405e-03 0.000000e+00 7.056234e+03 2.966144e+02 1.434228e-05 1.957248e-02 1.545465e-04 1.744678e-01 0.000000e+00 1.733825e+03 1.261369e+06 1.000000e+00 1.571077e+05 2.189169e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224294e-07 1.122330e-01 3.496986e+02 5.143722e-03 0.000000e+00 7.056198e+03 2.966817e+02 1.434772e-05 1.958108e-02 1.543578e-04 1.742549e-01 0.000000e+00 1.731726e+03 1.260804e+06 1.000000e+00 1.571790e+05 2.190162e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224262e-07 1.122845e-01 3.500476e+02 7.993405e-03 0.000000e+00 7.056234e+03 2.966144e+02 1.434228e-05 1.957248e-02 1.545465e-04 1.744678e-01 0.000000e+00 1.733825e+03 1.261369e+06 1.000000e+00 1.571077e+05 2.189169e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224294e-07 1.122330e-01 3.496986e+02 5.143722e-03 0.000000e+00 7.056198e+03 2.966817e+02 1.434772e-05 1.958108e-02 1.543578e-04 1.742549e-01 0.000000e+00 1.731726e+03 1.260804e+06 1.000000e+00 1.571790e+05 2.190162e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224262e-07 1.122845e-01 3.500476e+02 7.993405e-03 0.000000e+00 7.056234e+03 2.966144e+02 1.434228e-05 1.957248e-02 1.545465e-04 1.744678e-01 0.000000e+00 1.733825e+03 1.261369e+06 1.000000e+00 1.571077e+05 2.189169e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224294e-07 1.122330e-01 3.496986e+02 5.143722e-03 0.000000e+00 7.056198e+03 2.966817e+02 1.434772e-05 1.958108e-02 1.543578e-04 1.742549e-01 0.000000e+00 1.731726e+03 1.260804e+06 1.000000e+00 1.571790e+05 2.190162e+02
0.000000e+00 0.000000e+00 2.187106e-04 1.224262e-07 1.122845e-01 3.500476e+02 7.993405e-03 0.000000e+00 7.056234e+03 2.966144e+02 1.434228e-05 1.957248e-02 1.545465e-04 1.744678e-01 0.000000e+00 1.733825e+03 1.261369e+06 1.000000e+00 1.571077e+05 2.189169e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326812e-07 1.141653e-01 3.618585e+02 7.219182e-03 0.000000e+00 7.053752e+03 2.941109e+02 1.413990e-05 1.925266e-02 1.901217e-04 2.146287e-01 0.000000e+00 1.735017e+03 1.045139e+06 1.000000e+00 1.544674e+05 2.152380e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326777e-07 1.142220e-01 3.622149e+02 1.012992e-02 0.000000e+00 7.053783e+03 2.940385e+02 1.413405e-05 1.924343e-02 1.903501e-04 2.148865e-01 0.000000e+00 1.737036e+03 1.045619e+06 1.000000e+00 1.543914e+05 2.151320e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326812e-07 1.141653e-01 3.618585e+02 7.219182e-03 0.000000e+00 7.053752e+03 2.941109e+02 1.413990e-05 1.925266e-02 1.901217e-04 2.146287e-01 0.000000e+00 1.735017e+03 1.045139e+06 1.000000e+00 1.544674e+05 2.152380e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326777e-07 1.142220e-01 3.622149e+02 1.012992e-02 0.000000e+00 7.053783e+03 2.940385e+02 1.413405e-05 1.924343e-02 1.903501e-04 2.148865e-01 0.000000e+00 1.737036e+03 1.045619e+06 1.000000e+00 1.543914e+05 2.151320e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326812e-07 1.141653e-01 3.618585e+02 7.219182e-03 0.000000e+00 7.053752e+03 2.941109e+02 1.413990e-05 1.925266e-02 1.901217e-04 2.146287e-01 0.000000e+00 1.735017e+03 1.045139e+06 1.000000e+00 1.544674e+05 2.152380e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326777e-07 1.142220e-01 3.622149e+02 1.012992e-02 0.000000e+00 7.053783e+03 2.940385e+02 1.413405e-05 1.924343e-02 1.903501e-04 2.148865e-01 0.000000e+00 1.737036e+03 1.045619e+06 1.000000e+00 1.543914e+05 2.151320e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326812e-07 1.141653e-01 3.618585e+02 7.219182e-03 0.000000e+00 7.053752e+03 2.941109e+02 1.413990e-05 1.925266e-02 1.901217e-04 2.146287e-01 0.000000e+00 1.735017e+03 1.045139e+06 1.000000e+00 1.544674e+05 2.152380e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326777e-07 1.142220e-01 3.622149e+02 1.012992e-02 0.000000e+00 7.053783e+03 2.940385e+02 1.413405e-05 1.924343e-02 1.903501e-04 2.148865e-01 0.000000e+00 1.737036e+03 1.045619e+06 1.000000e+00 1.543914e+05 2.151320e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326812e-07 1.141653e-01 3.618585e+02 7.219182e-03 0.000000e+00 7.053752e+03 2.941109e+02 1.413990e-05 1.925266e-02 1.901217e-04 2.146287e-01 0.000000e+00 1.735017e+03 1.045139e+06 1.000000e+00 1.544674e+05 2.152380e+02
0.000000e+00 0.000000e+00 2.536667e-04 1.326777e-07 1.142220e-01 3.622149e+02 1.012992e-02 0.000000e+00 7.053783e+03 2.940385e+02 1.413405e-05 1.924343e-02 1.903501e-04 2.148865e-01 0.000000e+00 1.737036e+03 1.045619e+06 1.000000e+00 1.543914e+05 2.151320e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439810e-07 1.160770e-01 3.730805e+02 9.560360e-03 0.000000e+00 7.051835e+03 2.916386e+02 1.394028e-05 1.893796e-02 2.301117e-04 2.597735e-01 0.000000e+00 1.730929e+03 8.749871e+05 1.000000e+00 1.518813e+05 2.116343e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439772e-07 1.161389e-01 3.734436e+02 1.251348e-02 0.000000e+00 7.051864e+03 2.915615e+02 1.393406e-05 1.892815e-02 2.303848e-04 2.600818e-01 0.000000e+00 1.732876e+03 8.753990e+05 1.000000e+00 1.518008e+05 2.115223e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439810e-07 1.160770e-01 3.730805e+02 9.560360e-03 0.000000e+00 7.051835e+03 2.916386e+02 1.394028e-05 1.893796e-02 2.301117e-04 2.597735e-01 0.000000e+00 1.730929e+03 8.749871e+05 1.000000e+00 1.518813e+05 2.116343e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439772e-07 1.161389e-01 3.734436e+02 1.251348e-02 0.000000e+00 7.051864e+03 2.915615e+02 1.393406e-05 1.892815e-02 2.303848e-04 2.600818e-01 0.000000e+00 1.732876e+03 8.753990e+05 1.000000e+00 1.518008e+05 2.115223e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439810e-07 1.160770e-01 3.730805e+02 9.560360e-03 0.000000e+00 7.051835e+03 2.916386e+02 1.394028e-05 1.893796e-02 2.301117e-04 2.597735e-01 0.000000e+00 1.730929e+03 8.749871e+05 1.000000e+00 1.518813e+05 2.116343e+02
0.000000e+00 0.000000e+00 2.922051e-04 1.439772e-07 1.161389e-01 3.734436e+02 1.251348e-02 0.000000e+00 7.051864e+03 2.915615e+02 1.393406e-05 1.892815e-02 2.303848e-04 2.600818e-01 0.000000e+00 1.732876e+03 8.753990e+05 1.000000e+00 1.518008e+05 2.115223e+02
