# air-Mach_12.3.data
# Columns:
# 1: x (m)
# 2: T (K)
# 3: p (Pa)
# 4: rho (kg/m^3)
# 5: e (J/kg)
# 6: a (m/s)
# 7: u (m/s)
# 8: M 
# 9 - 15: species moles (mol/m^3)
8.849472e-04 6.354839e+03 2.484307e+04 1.266488e-02 7.061652e+06 1.589228e+03 5.188400e+02 3.264729e-01 4.785827e-02 3.586877e-01 4.947794e-03 5.765237e-02 1.035670e-03 1.772315e-07 1.772315e-07 
9.326996e-04 6.322048e+03 2.485476e+04 1.270845e-02 7.068379e+06 1.587521e+03 5.170612e+02 3.257035e-01 4.679623e-02 3.596845e-01 5.385204e-03 5.988370e-02 1.093184e-03 2.028857e-07 2.028857e-07 
9.810484e-04 6.290170e+03 2.486624e+04 1.275151e-02 7.074986e+06 1.585831e+03 5.153149e+02 3.249495e-01 4.575295e-02 3.606610e-01 5.834287e-03 6.205949e-02 1.150731e-03 2.306041e-07 2.306041e-07 
1.030043e-03 6.259158e+03 2.487751e+04 1.279409e-02 7.081477e+06 1.584157e+03 5.136000e+02 3.242103e-01 4.472754e-02 3.616179e-01 6.294616e-03 6.418218e-02 1.208396e-03 2.604493e-07 2.604493e-07 
1.079730e-03 6.228972e+03 2.488857e+04 1.283619e-02 7.087856e+06 1.582500e+03 5.119154e+02 3.234853e-01 4.371918e-02 3.625557e-01 6.765782e-03 6.625400e-02 1.266260e-03 2.924865e-07 2.924865e-07 
1.130155e-03 6.199571e+03 2.489945e+04 1.287783e-02 7.094127e+06 1.580859e+03 5.102601e+02 3.227739e-01 4.272716e-02 3.634750e-01 7.247387e-03 6.827694e-02 1.324406e-03 3.267838e-07 3.267838e-07 
1.181362e-03 6.170921e+03 2.491014e+04 1.291903e-02 7.100293e+06 1.579234e+03 5.086331e+02 3.220758e-01 4.175083e-02 3.643763e-01 7.739036e-03 7.025283e-02 1.382909e-03 3.634123e-07 3.634123e-07 
1.233391e-03 6.142989e+03 2.492065e+04 1.295978e-02 7.106358e+06 1.577626e+03 5.070337e+02 3.213904e-01 4.078962e-02 3.652600e-01 8.240338e-03 7.218335e-02 1.441847e-03 4.024464e-07 4.024464e-07 
1.286283e-03 6.115746e+03 2.493099e+04 1.300011e-02 7.112324e+06 1.576033e+03 5.054609e+02 3.207173e-01 3.984302e-02 3.661265e-01 8.750902e-03 7.407003e-02 1.501292e-03 4.439636e-07 4.439636e-07 
1.340080e-03 6.089163e+03 2.494115e+04 1.304001e-02 7.118194e+06 1.574455e+03 5.039141e+02 3.200562e-01 3.891057e-02 3.669764e-01 9.270329e-03 7.591429e-02 1.561316e-03 4.880450e-07 4.880450e-07 
1.394819e-03 6.063215e+03 2.495115e+04 1.307950e-02 7.123970e+06 1.572893e+03 5.023926e+02 3.194066e-01 3.799188e-02 3.678099e-01 9.798212e-03 7.771742e-02 1.621987e-03 5.347749e-07 5.347749e-07 
1.450538e-03 6.037878e+03 2.496099e+04 1.311859e-02 7.129655e+06 1.571347e+03 5.008957e+02 3.187684e-01 3.708659e-02 3.686274e-01 1.033413e-02 7.948062e-02 1.683371e-03 5.842411e-07 5.842411e-07 
1.507277e-03 6.013130e+03 2.497066e+04 1.315727e-02 7.135250e+06 1.569815e+03 4.994229e+02 3.181412e-01 3.619439e-02 3.694293e-01 1.087767e-02 8.120502e-02 1.745530e-03 6.365352e-07 6.365352e-07 
1.565073e-03 5.988951e+03 2.498019e+04 1.319557e-02 7.140759e+06 1.568292e+03 4.979737e+02 3.175261e-01 3.531502e-02 3.702159e-01 1.142836e-02 8.289166e-02 1.808526e-03 6.917521e-07 6.917521e-07 
1.623963e-03 5.965322e+03 2.498956e+04 1.323346e-02 7.146181e+06 1.566776e+03 4.965477e+02 3.169233e-01 3.444824e-02 3.709875e-01 1.198575e-02 8.454148e-02 1.872416e-03 7.499902e-07 7.499902e-07 
1.683984e-03 5.942227e+03 2.499878e+04 1.327097e-02 7.151518e+06 1.565274e+03 4.951444e+02 3.163308e-01 3.359386e-02 3.717443e-01 1.254936e-02 8.615541e-02 1.937255e-03 8.113522e-07 8.113522e-07 
1.745175e-03 5.919647e+03 2.500785e+04 1.330808e-02 7.156773e+06 1.563787e+03 4.937635e+02 3.157486e-01 3.275171e-02 3.724866e-01 1.311868e-02 8.773429e-02 2.003095e-03 8.759439e-07 8.759439e-07 
1.807573e-03 5.897568e+03 2.501678e+04 1.334481e-02 7.161946e+06 1.562315e+03 4.924045e+02 3.151763e-01 3.192166e-02 3.732148e-01 1.369318e-02 8.927896e-02 2.069985e-03 9.438749e-07 9.438749e-07 
1.871215e-03 5.875974e+03 2.502557e+04 1.338116e-02 7.167039e+06 1.560857e+03 4.910670e+02 3.146137e-01 3.110362e-02 3.739291e-01 1.427231e-02 9.079016e-02 2.137970e-03 1.015259e-06 1.015259e-06 
1.936141e-03 5.854852e+03 2.503422e+04 1.341712e-02 7.172052e+06 1.559415e+03 4.897509e+02 3.140607e-01 3.029752e-02 3.746299e-01 1.485549e-02 9.226864e-02 2.207091e-03 1.090212e-06 1.090212e-06 
2.002387e-03 5.834189e+03 2.504273e+04 1.345270e-02 7.176987e+06 1.557987e+03 4.884556e+02 3.135171e-01 2.950332e-02 3.753174e-01 1.544211e-02 9.371508e-02 2.277385e-03 1.168854e-06 1.168854e-06 
2.069994e-03 5.813972e+03 2.505111e+04 1.348789e-02 7.181846e+06 1.556575e+03 4.871811e+02 3.129827e-01 2.872101e-02 3.759920e-01 1.603153e-02 9.513014e-02 2.348887e-03 1.251309e-06 1.251309e-06 
2.138999e-03 5.794191e+03 2.505935e+04 1.352270e-02 7.186627e+06 1.555178e+03 4.859270e+02 3.124575e-01 2.795059e-02 3.766539e-01 1.662309e-02 9.651447e-02 2.421623e-03 1.337702e-06 1.337702e-06 
2.209444e-03 5.774834e+03 2.506745e+04 1.355712e-02 7.191333e+06 1.553796e+03 4.846932e+02 3.119412e-01 2.719210e-02 3.773034e-01 1.721609e-02 9.786867e-02 2.495617e-03 1.428163e-06 1.428163e-06 
